ID,STATION_NAME,PROVINCE,slng,slat,statName交易,statName地图,经度差,纬度差,provName,id,statName,lng_x,lat_x,prov,Name,Province,lng_y,lat_y
G0612630030030,饮马峡匝道,qinghai,,,饮马峡匝道,,,,qinghai,,,,,,饮马峡收费站,QING_HAI,95.81235500000001,37.509696000000005
G0016150040010,平庄主线,neimenggu,,,平庄主线,,,,neimenggu,,,,,,平庄主线收费站,NEI_MENG_GU,119.35233899999999,42.107277
G5511150020020,新林,neimenggu,,,新林,,,,neimenggu,,,,,,新林收费站,NEI_MENG_GU,122.487277,47.230379
G0015440010040,潮州,guangdong,116.752793,23.630211,潮州,潮州收费站,0.0006230000000000001,0.00015900000000000002,guangdong,2110038231.0,潮州,116.75216999999999,23.630370000000003,guangdong,潮州收费站,GUANG_DONG,116.75254699999999,23.630558999999998
G0030620070020,黄羊,gansu,102.825375,37.653572,黄羊,黄羊收费站,0.002235,0.00010800000000000001,gansu,2110025934.0,黄羊,102.82760999999999,37.65368,gansu,黄羊收费站,GAN_SU,102.827606,37.653774
G0030620140040,柳园,gansu,95.44906800000001,41.060984999999995,柳园,柳园收费站,0.001702,0.001255,gansu,2110025844.0,柳园,95.45076999999999,41.06224,gansu,柳园收费站,GAN_SU,95.450813,41.061993
G2011370040030,平度,shandong,,,平度,平度收费站,,,shandong,2110009806.0,平度,119.89151000000001,36.80845,shandong,平度收费站,SHAN_DONG,119.89485400000001,36.806138
S0016370010020,莱西,shandong,,,莱西,莱西收费站,,,shandong,2110009304.0,莱西,120.50235,36.914640000000006,shandong,莱西收费站,SHAN_DONG,120.50236899999999,36.914645
G0003370040010,天桥,shandong,,,天桥,天桥收费站,,,shandong,2110055328.0,天桥,116.92877,36.71978,shandong,天桥收费站,SHAN_DONG,116.928192,36.71983
G0020370050020,周村,shandong,,,周村,周村收费站,,,shandong,2110009516.0,周村,117.87086000000001,36.857,shandong,周村收费站,SHAN_DONG,117.87070700000001,36.857118
G0020370010010,饮马,shandong,,,饮马,,,,shandong,,,,,,峡山收费站,SHAN_DONG,119.471014,36.631575
G0020370010030,胶州,shandong,,,胶州,胶州收费站,,,shandong,2110009121.0,胶州,119.79756,36.05166,shandong,胶州收费站,SHAN_DONG,119.994679,36.40521
S0002520020010,海龙,guizhou,,,海龙,海龙收费站,,,guizhou,2110068467.0,海龙,106.82388999999999,27.72575,guizhou,海龙收费站,GUI_ZHOU,106.82411100000002,27.725759999999998
G6001520030010,曹关,guizhou,,,曹关,曹关收费站,,,guizhou,2110014110.0,曹关,106.61835,26.693640000000002,guizhou,曹关收费站,GUI_ZHOU,106.61811000000002,26.693346999999996
S0055520020020,金沙南,guizhou,,,金沙南,,,,guizhou,,,,,,金沙南收费站,GUI_ZHOU,106.28939,27.405415
S0055520020030,中建,guizhou,,,中建,,,,guizhou,,,,,,中建收费站,GUI_ZHOU,106.29545,27.267666
G0056520020070,三渡,guizhou,,,三渡,,,,guizhou,,,,,,三渡收费站,GUI_ZHOU,107.305982,27.687119
S0030140030020,神泉堡,shanxi,113.89121000000002,40.038403,神泉堡,,,,shanxi,,,,,,神泉堡收费站,SHAN_XI,113.898596,40.038616
S0030140070030,管家堡,shanxi,112.884499,40.174948,管家堡,管家堡收费站,0.006520999999999999,0.0010119999999999999,shanxi,2110024896.0,管家堡,112.89102,40.175959999999996,shanxi,管家堡收费站,SHAN_XI,112.89093799999999,40.17583
S0080140640030,曲沃,shanxi,111.50006200000001,35.706210999999996,曲沃,曲沃收费站,0.006178,0.000131,shanxi,2110024960.0,曲沃,111.50623999999999,35.70608,shanxi,曲沃收费站,SHAN_XI,111.506346,35.706058
S0080140640020,翼城,shanxi,111.69439299999999,35.687982,翼城,翼城收费站,0.006217,0.000152,shanxi,2110025008.0,翼城,111.70061000000001,35.68783,shanxi,翼城收费站,SHAN_XI,111.700703,35.68784
G0022140600020,光华,shanxi,111.21485200000001,36.023346999999994,光华,光华收费站,0.006188,7.7e-05,shanxi,2110042869.0,光华,111.22103999999999,36.023270000000004,shanxi,光华收费站,SHAN_XI,111.22108600000001,36.023132000000004
S0070140560020,汾西,shanxi,111.565082,36.593177000000004,汾西,汾西收费站,0.005968,0.0017469999999999999,shanxi,2110061719.0,汾西,111.57105,36.591429999999995,shanxi,汾西收费站,SHAN_XI,111.571257,36.591734
G2516140510010,张兰北,shanxi,112.04398,37.093018,张兰北,张兰北收费站,0.040260000000000004,0.06604199999999999,shanxi,2110024946.0,张兰北,112.08424,37.15906,shanxi,张兰北收费站,SHAN_XI,112.08418300000001,37.159086
G0022140540030,潞城,shanxi,113.20463000000001,36.348314,潞城,潞城收费站,7.142002000000001,11.909683,shanxi,2110025021.0,潞城,113.21247,36.34547,shanxi,潞城收费站,SHAN_XI,113.21163500000002,36.343763
S0076140550040,西池,shanxi,113.086678,36.016627,西池,西池收费站,0.006702,0.000293,shanxi,2110025232.0,西池,113.09338000000001,36.01692,shanxi,西池收费站,SHAN_XI,113.093543,36.016829
G060N360200010,德昌路德兴铜矿,jiangxi,,,德昌路德兴铜矿,,,,jiangxi,,,,,,德兴铜矿收费站,JIANG_XI,117.73604399999999,28.932903999999997
G060N360210030,昌奉路奉新,jiangxi,,,昌奉路奉新,,,,jiangxi,,,,,,奉新收费站,JIANG_XI,115.39924599999999,28.769026
G0056360220090,九景路景德镇西,jiangxi,,,九景路景德镇西,,,,jiangxi,,,,,,景德镇西收费站,JIANG_XI,117.11976299999999,29.328639000000003
G0056360230090,景婺黄路三清山,jiangxi,,,景婺黄路三清山,,,,jiangxi,,,,,,三清山收费站,JIANG_XI,118.022498,29.093926
G1517360310030,泰井路碧溪,jiangxi,,,泰井路碧溪,,,,jiangxi,,,,,,碧溪收费站,JIANG_XI,114.39960400000001,26.779819
G0611630040020,团结匝道,qinghai,,,团结匝道,,,,qinghai,,,,,,团结收费站,QING_HAI,102.043419,35.965322
S0016440020020,街口,guangdong,113.57423700000001,23.523841,街口,,,,guangdong,,,,,,街口收费站,GUANG_DONG,113.579269,23.520948
G0035440010090,教礼,guangdong,115.65640800000001,24.259712,教礼,,,,guangdong,,,,,,教礼收费站,GUANG_DONG,115.65328500000001,24.259088000000002
G0055440010080,福堂,guangdong,112.095,24.417222,福堂,福堂收费站,0.005370000000000001,0.003172,guangdong,2110062557.0,福堂,112.10037,24.41405,guangdong,福堂收费站,GUANG_DONG,112.10060800000001,24.414227
S0023440010010,惠州港,guangdong,114.52549599999999,22.757751000000003,惠州港,,,,guangdong,,,,,,惠州港收费站,GUANG_DONG,114.525396,22.757591
G0045440010030,连平北,guangdong,114.50125700000001,24.38413,连平北,,,,guangdong,,,,,,连平北收费站,GUANG_DONG,114.506155,24.381052
S0059410010020,豫西大峡谷,henan,,,豫西大峡谷,豫西大峡谷收费站,,,henan,2110044987.0,豫西大峡谷,111.05192,34.276559999999996,henan,豫西大峡谷收费站,HE_NAN,111.051877,34.276429
G0004410050020,西平,henan,,,西平,西平收费站,,,henan,2110022591.0,西平,114.09156999999999,33.36679,henan,西平收费站,HE_NAN,114.091807,33.366856
G0004410060010,驻马店南,henan,,,驻马店南,驻马店南收费站,,,henan,2110022570.0,驻马店南,114.09119,32.94912,henan,驻马店南收费站,HE_NAN,114.09096000000001,32.948789
G0004410060030,正阳,henan,,,正阳,正阳收费站,,,henan,2110051063.0,正阳,114.10943,32.702090000000005,henan,正阳收费站,HE_NAN,114.10953500000001,32.702022
G0004410060070,信阳,henan,,,信阳,信阳收费站,,,henan,2110022409.0,信阳,114.2069,32.12995,henan,信阳收费站,HE_NAN,114.205307,32.131669
G0002370040060,雪野,shandong,,,雪野,雪野收费站,,,shandong,2110009223.0,雪野,117.53095,36.45402,shandong,雪野收费站,SHAN_DONG,117.53098600000001,36.45408
G0002370130020,泰安东,shandong,,,泰安东,泰安东收费站,,,shandong,2110009561.0,泰安东,117.17115,36.147079999999995,shandong,泰安东收费站,SHAN_DONG,117.171755,36.148453
G0002370050010,蒙阴,shandong,,,蒙阴,蒙阴收费站,,,shandong,2110009263.0,蒙阴,117.93523,35.68874,shandong,蒙阴收费站,SHAN_DONG,117.935304,35.688844
G1511370010020,西湖,shandong,,,西湖,西湖收费站,,,shandong,2110009756.0,西湖,119.22918,35.492309999999996,shandong,西湖收费站,SHAN_DONG,119.229231,35.492264
G0035370030010,郓城南,shandong,,,郓城南,郓城南收费站,,,shandong,2110009110.0,郓城南,116.03615,35.45844,shandong,郓城南收费站,SHAN_DONG,116.03746899999999,35.458399
G0018370060030,莱州东,shandong,,,莱州东,莱州东收费站,,,shandong,2110009816.0,莱州东,120.06391,37.22726,shandong,莱州东收费站,SHAN_DONG,120.063884,37.227323
G0018370060040,莱州,shandong,,,莱州,莱州收费站,,,shandong,2110009518.0,莱州,119.93496999999999,37.133390000000006,shandong,莱州收费站,SHAN_DONG,119.93513700000001,37.133377
G0002370120010,和庄,shandong,,,和庄,和庄收费站,,,shandong,2110009437.0,和庄,117.81936999999999,36.40736,shandong,和庄收费站,SHAN_DONG,117.81937099999999,36.407206
G0018370140020,沾化西,shandong,,,沾化西,沾化西收费站,,,shandong,2110009682.0,沾化西,118.07718999999999,37.73531,shandong,沾化西收费站,SHAN_DONG,118.07706499999999,37.73537
S7201370010050,东营港,shandong,,,东营港,东营港收费站,,,shandong,2110009789.0,东营港,118.89833,38.04637,shandong,东营港收费站,SHAN_DONG,118.89841100000001,38.046503
G0022370020010,诸葛,shandong,,,诸葛,诸葛收费站,,,shandong,2110009461.0,诸葛,118.54893999999999,36.034,shandong,诸葛收费站,SHAN_DONG,118.548918,36.033915
S0003440020050,前海,guangdong,113.88331299999999,22.529574,前海,前海收费站,0.000817,0.000196,guangdong,2110053016.0,前海,113.88413,22.529770000000003,guangdong,前海收费站,GUANG_DONG,113.88413899999999,22.529682
G0055440010100,泰来,guangdong,112.1325,24.116388,泰来,泰来收费站,0.00528,0.0019579999999999997,guangdong,2110062550.0,泰来,112.13778,24.11443,guangdong,泰来收费站,GUANG_DONG,112.13799399999999,24.114102
G0093510050030,宜泸下长,sichuan,,,宜泸下长,,,,sichuan,,,,,,下长收费站,SI_CHUAN,105.01843500000001,28.730155
G0076510030030,纳黔黄桷坪,sichuan,,,纳黔黄桷坪,,,,sichuan,,,,,,黄桷坪收费站,SI_CHUAN,105.388152,28.337328000000003
G0093510070030,乐雅东岳,sichuan,,,乐雅东岳,,,,sichuan,,,,,,东岳收费站,SI_CHUAN,103.246711,29.839015000000003
G0020640010060,临河,ningxia,,,临河,临河收费站,,,ningxia,2110003113.0,临河,106.41301999999999,38.34783,ningxia,临河收费站,NING_XIA,106.413044,38.347823999999996
G1813370020010,穴坊,shandong,,,穴坊,穴坊收费站,,,shandong,2110009899.0,穴坊,120.7412,36.62778,shandong,穴坊收费站,SHAN_DONG,120.74117,36.627705999999996
G1813370020020,羊郡,shandong,,,羊郡,羊郡收费站,,,shandong,2110009684.0,羊郡,120.82856000000001,36.65745,shandong,羊郡收费站,SHAN_DONG,120.82858600000002,36.657492
G0025370040010,河东,shandong,,,河东,河东收费站,2.804309,11.310779,shandong,2110059081.0,河东,118.62541999999999,35.23189,shandong,河东收费站,SHAN_DONG,118.62545300000001,35.231895
G0002370110020,济阳北,shandong,,,济阳北,济阳北收费站,,,shandong,2110069479.0,济阳北,117.03737,37.06689,shandong,济阳北收费站,SHAN_DONG,117.03721000000002,37.067395
G003W370040070,聊城西,shandong,,,聊城西,聊城西收费站,,,shandong,2110009867.0,聊城西,115.87115,36.46935,shandong,聊城西收费站,SHAN_DONG,115.90053999999999,36.465891
G2516370020050,滨州东,shandong,,,滨州东,,,,shandong,,,,,,滨州东收费站,SHAN_DONG,118.079842,37.510548
G0015370030020,院上,shandong,,,院上,院上收费站,,,shandong,2110009723.0,院上,120.34317,36.763329999999996,shandong,院上收费站,SHAN_DONG,120.343252,36.763459000000005
S7602370010030,灵珠山东,shandong,,,灵珠山东,,,,shandong,,,,,,灵珠山东收费站,SHAN_DONG,120.10885900000001,36.035307
G0022370050060,河套,shandong,,,河套,河套收费站,,,shandong,2110009744.0,河套,120.16268000000001,36.23952,shandong,河套收费站,SHAN_DONG,120.16403999999999,36.24262
G0056340010030,歙县,anhui,118.518221,29.868806,歙县,歙县收费站,0.000161,0.000164,anhui,2110029329.0,歙县,118.51806,29.86897,anhui,歙县收费站,AN_HUI,118.51813200000001,29.869021000000004
G7211450020050,渠黎,guangxi,107.787755,22.550325,渠黎,渠黎收费站,0.004065,0.002905,guangxi,2110017230.0,渠黎,107.79182,22.547420000000002,guangxi,渠黎收费站,GUANG_XI,107.791673,22.547409
G0065450090010,新地,guangxi,111.16869399999999,23.239782,新地,新地收费站,0.005296,0.0024219999999999997,guangxi,2110017320.0,新地,111.17398999999999,23.23736,guangxi,新地收费站,GUANG_XI,111.17398500000002,23.237376
G0072450050060,柳州,guangxi,109.480465,24.302062,柳州,柳州收费站,0.004185,0.002532,guangxi,2110017383.0,柳州,109.48465,24.299529999999997,guangxi,柳州收费站,GUANG_XI,109.493798,24.294975
G0011230030030,宁安,heilongjiang,129.45351000000002,44.34924,宁安,宁安收费站,1e-05,5.9999999999999995e-05,heilongjiang,2110020687.0,宁安,129.45352,44.34918,heilongjiang,宁安收费站,HEI_LONG_JIANG,129.453483,44.349312
S0031120010060,九大街,tianjin,,,九大街,,,,tianjin,,,,,,九大街收费站,TIAN_JIN,117.57632,39.079865000000005
S0030120010090,东堤头,tianjin,,,东堤头,,,,tianjin,,,,,,东堤头收费站,TIAN_JIN,117.38618000000001,39.274056
S0002120010030,淮淀新市镇,tianjin,,,淮淀新市镇,淮淀新市镇收费站,,,tianjin,2110003692.0,淮淀新市镇,117.56426,39.245020000000004,tianjin,淮淀新市镇收费站,TIAN_JIN,117.564315,39.244823
S0050120010010,津晋塘沽,tianjin,,,津晋塘沽,,,,tianjin,,,,,,塘沽收费站,TIAN_JIN,117.558998,38.967054
G0002320040010,江阴大桥,jiangsu,120.152758,31.574924,江阴大桥,江阴大桥收费站,0.10951199999999998,0.391836,jiangsu,2110028270.0,江阴大桥,120.26227,31.966759999999997,jiangsu,江阴大桥收费站,JIANG_SU,120.26150200000001,31.966354
G0002320050050,无锡互通,jiangsu,120.19296999999999,31.380132,无锡互通,,,,jiangsu,,,,,,无锡互通收费站,JIANG_SU,120.328604,31.631659999999997
G0015320060010,沙溪,jiangsu,121.080678,31.587123,沙溪,沙溪收费站,0.06594,2.04081,jiangsu,2110028392.0,沙溪,121.07426000000001,31.581059999999997,jiangsu,沙溪收费站,JIANG_SU,121.07411699999999,31.580920000000003
G0040320010020,启东南,jiangsu,121.41056,31.445009999999996,启东南,,,,jiangsu,,,,,,启东南收费站,JIANG_SU,121.682331,31.748724
G0040320020020,悦来,jiangsu,121.408732,31.908984000000004,悦来,悦来收费站,0.000192,0.000304,jiangsu,2110028046.0,悦来,121.40853999999999,31.90868,jiangsu,悦来收费站,JIANG_SU,121.408565,31.908671000000002
G0040320040070,仪征,jiangsu,119.169722,32.329113,仪征,仪征收费站,0.017348,0.254537,jiangsu,2110028449.0,仪征,119.18706999999999,32.58365,jiangsu,仪征收费站,JIANG_SU,119.163249,32.333911
G0042320010030,横山,jiangsu,120.09833300000001,31.759721999999996,横山,横山收费站,0.000117,4.8e-05,jiangsu,2110028224.0,横山,120.09845,31.75977,jiangsu,横山收费站,JIANG_SU,120.09836499999999,31.759814000000002
G0042320010050,常州,jiangsu,119.98527800000001,31.84,常州,常州收费站,0.000192,0.00032,jiangsu,2110028157.0,常州,119.98546999999999,31.840320000000002,jiangsu,常州收费站,JIANG_SU,119.98548600000001,31.840419
G0042320010140,汤山,jiangsu,119.06694399999999,32.059722,汤山,汤山收费站,5.6000000000000006e-05,0.000128,jiangsu,2110028554.0,汤山,119.067,32.05985,jiangsu,汤山收费站,JIANG_SU,119.06709599999999,32.05992
G0050320010060,横扇,jiangsu,120.57839299999999,31.027002000000003,横扇,横扇收费站,0.006383,0.006052,jiangsu,2110028628.0,横扇,120.57201,31.02095,jiangsu,横扇收费站,JIANG_SU,120.57193999999998,31.020986999999998
G2501320030040,南庄,jiangsu,118.81403700000001,31.877572999999998,南庄,南庄收费站,0.006417,0.006513,jiangsu,2110028132.0,南庄,118.80762,31.871059999999996,jiangsu,南庄收费站,JIANG_SU,118.807497,31.870941
S0029320010030,张庄,jiangsu,120.08834099999999,33.3759,张庄,张庄收费站,0.006640999999999999,0.00586,jiangsu,2110028542.0,张庄,120.0817,33.37004,jiangsu,张庄收费站,JIANG_SU,120.08158200000001,33.370016
S0049320010010,新沂南,jiangsu,118.429721,34.316454,新沂南,新沂南收费站,0.006421,0.006084,jiangsu,2110046239.0,新沂南,118.4233,34.31037,jiangsu,新沂南收费站,JIANG_SU,118.423185,34.310013
S0049320010030,宿迁北,jiangsu,118.41063700000001,34.079285,宿迁北,宿迁北收费站,0.006033,0.000915,jiangsu,2110046254.0,宿迁北,118.41667,34.07837,jiangsu,宿迁北收费站,JIANG_SU,118.41648400000001,34.078321
S0239320010010,常溧公路湟里,jiangsu,119.671451,31.622684999999997,常溧公路湟里,,,,jiangsu,,,,,,湟里收费站,JIANG_SU,119.676786,31.620728999999997
S0342320020010,沪宜公路宜漕,jiangsu,119.956535,31.505903999999997,沪宜公路宜漕,,,,jiangsu,,,,,,宜漕收费站,JIANG_SU,,
G0056430050040,石羊哨,hunan,,,石羊哨,石羊哨收费站,,,hunan,2110050983.0,石羊哨,109.70852,27.89418,hunan,石羊哨收费站,HU_NAN,109.708475,27.894287
S0022360430010,都九路二期都昌东,jiangxi,,,都九路二期都昌东,,,,jiangxi,,,,,,都昌东收费站,JIANG_XI,116.250707,29.413978999999998
S0046360380030,抚吉路宜黄,jiangxi,,,抚吉路宜黄,,,,jiangxi,,,,,,宜黄收费站,JIANG_XI,116.18395500000001,27.584483000000002
G6011360600010,昌宁连接线南昌南,jiangxi,,,昌宁连接线南昌南,,,,jiangxi,,,,,,昌宁连接线南昌南收费站,JIANG_XI,115.865881,28.493845
G0070360010050,昌九路庐山南,jiangxi,,,昌九路庐山南,,,,jiangxi,,,,,,庐山南收费站,JIANG_XI,115.877944,29.506531
G0070360010040,昌九路沙河,jiangxi,,,昌九路沙河,,,,jiangxi,,,,,,沙河收费站,JIANG_XI,115.90633899999999,29.594440000000002
G0045360140040,武吉路何市,jiangxi,,,武吉路何市,,,,jiangxi,,,,,,何市收费站,JIANG_XI,114.636595,28.811156
G0611630010010,大通主线,qinghai,,,大通主线,,,,qinghai,,,,,,大通收费站,QING_HAI,101.67465899999999,36.949555
G0030620060030,中堡,gansu,103.210552,36.806908,中堡,中堡收费站,0.002298,0.00014199999999999998,gansu,2110025972.0,中堡,103.21285,36.80705,gansu,中堡收费站,GAN_SU,103.2129,36.807018
S1525350010030,龙海东泗,fujian,,,龙海东泗,龙海东泗收费站,,,fujian,2110071092.0,龙海东泗,117.74197,24.36552,fujian,龙海东泗收费站,FU_JIAN,117.741929,24.365448
S7211350010020,漳平南,fujian,,,漳平南,漳平南收费站,,,fujian,2110135419.0,漳平南,117.45393999999999,25.28499,fujian,漳平南收费站,FU_JIAN,117.45385800000001,25.285139
G0025350040090,大田,fujian,,,大田,大田收费站,,,fujian,2110031324.0,大田,117.84193,25.64457,fujian,大田收费站,FU_JIAN,117.841862,25.644527
S0012350030040,安溪剑斗,fujian,,,安溪剑斗,安溪剑斗收费站,,,fujian,2110072627.0,安溪剑斗,117.95545,25.29895,fujian,安溪剑斗收费站,FU_JIAN,117.95553999999998,25.298672
G15W3350070010,南安金淘,fujian,,,南安金淘,南安金淘收费站,,,fujian,2110045175.0,南安金淘,118.36653999999999,25.11009,fujian,南安金淘收费站,FU_JIAN,118.366401,25.109875
