ID,STATION_TYPE
G0060330020070,RAMP_PLAZA
S0012330010080,RAMP_PLAZA
G0003330010030,RAMP_PLAZA
G0003330010080,RAMP_PLAZA
G0004420010020,RAMP_PLAZA
G0004420010100,RAMP_PLAZA
G0004420010130,RAMP_PLAZA
G0042420020030,RAMP_PLAZA
G0042420020060,RAMP_PLAZA
G0042420030020,RAMP_PLAZA
G0042420030030,RAMP_PLAZA
G4213420040070,RAMP_PLAZA
G0007110020010,RAMP_PLAZA
G0045110020010,RAMP_PLAZA
G0002110010100,RAMP_PLAZA
S0012110010020,RAMP_PLAZA
G0006620030040,RAMP_PLAZA
G1517350020020,MAIN_LINE_PLAZA
G0072350020060,MAIN_LINE_PLAZA
G15W3350020010,MAIN_LINE_PLAZA
S0012350040010,MAIN_LINE_PLAZA
S0012350040030,MAIN_LINE_PLAZA
G15W3350060020,MAIN_LINE_PLAZA
G15W3350070010,MAIN_LINE_PLAZA
G0015350010060,MAIN_LINE_PLAZA
S0311350010020,MAIN_LINE_PLAZA
G1502350010010,MAIN_LINE_PLAZA
G0015350030010,MAIN_LINE_PLAZA
G2517350010040,MAIN_LINE_PLAZA
G1502350030030,MAIN_LINE_PLAZA
G1502350040040,MAIN_LINE_PLAZA
S1591350010010,MAIN_LINE_PLAZA
G0070350010020,MAIN_LINE_PLAZA
S0010350010040,MAIN_LINE_PLAZA
S7021350010010,MAIN_LINE_PLAZA
G0070350010060,MAIN_LINE_PLAZA
S7211350030020,MAIN_LINE_PLAZA
S0097410010020,RAMP_PLAZA
G0045410060010,RAMP_PLAZA
G0001210020040,RAMP_PLAZA
G0001210060010,RAMP_PLAZA
G0001210060050,RAMP_PLAZA
G1212210010050,RAMP_PLAZA
S0002210020010,RAMP_PLAZA
S0012210020020,RAMP_PLAZA
S0050430010090,MAIN_LINE_PLAZA
G0085530020030,RAMP_PLAZA
G8512530010020,MAIN_LINE_PLAZA
G0056530110030,RAMP_PLAZA
G0056530070100,RAMP_PLAZA
G0085530030040,RAMP_PLAZA
G0056530090050,RAMP_PLAZA
G5615530010010,RAMP_PLAZA
G0056530090080,RAMP_PLAZA
S0067130010030,RAMP_PLAZA
G0018120030010,MAIN_LINE_PLAZA
S0022340030020,RAMP_PLAZA
G0022140540030,RAMP_PLAZA
S0062520050020,RAMP_PLAZA
G0025320080100,RAMP_PLAZA
G0069520040040,RAMP_PLAZA
S0046140190030,RAMP_PLAZA
G0055140460040,RAMP_PLAZA
G5501140050050,RAMP_PLAZA
G0055140440050,RAMP_PLAZA
S0070140560020,RAMP_PLAZA
S0088140710040,RAMP_PLAZA
S0088140720010,RAMP_PLAZA
G0055140040030,RAMP_PLAZA
S0045140230040,RAMP_PLAZA
G0005140290040,RAMP_PLAZA
G0005140390040,RAMP_PLAZA
S0050140300030,RAMP_PLAZA
S0050140300040,RAMP_PLAZA
S0056140360010,RAMP_PLAZA
G0070360010050,RAMP_PLAZA
G0045360140020,RAMP_PLAZA
G3011630020010,MAIN_LINE_PLAZA
G0045360150040,RAMP_PLAZA
G060N360210010,MAIN_LINE_PLAZA
G3011630030020,RAMP_PLAZA
S0089360410020,RAMP_PLAZA
G0065150020010,MAIN_LINE_PLAZA
G0065150020020,MAIN_LINE_PLAZA
G0035440020110,RAMP_PLAZA
G0015440100110,RAMP_PLAZA
G1501440010060,RAMP_PLAZA
G004W440030070,RAMP_PLAZA
G042S420010040,RAMP_PLAZA
G042S420020010,RAMP_PLAZA
G04W2420010020,RAMP_PLAZA
G04W2420020040,RAMP_PLAZA
G0050420030010,RAMP_PLAZA
G0050420040010,RAMP_PLAZA
G0055420020020,RAMP_PLAZA
G0055420020050,RAMP_PLAZA
G0055420030010,RAMP_PLAZA
G0055420040010,RAMP_PLAZA
G0056420010030,RAMP_PLAZA
G7011420010030,RAMP_PLAZA
S0001420010020,RAMP_PLAZA
S0017420010010,RAMP_PLAZA
S0033420010030,RAMP_PLAZA
S0033420010040,RAMP_PLAZA
S0043420010020,RAMP_PLAZA
S0007420010030,RAMP_PLAZA
S0073420010020,RAMP_PLAZA
S0074420010050,RAMP_PLAZA
S0078420010010,RAMP_PLAZA
S0201420010010,RAMP_PLAZA
G0002310010010,RAMP_PLAZA
S0011650010060,MAIN_LINE_PLAZA
G0055140440070,RAMP_PLAZA
G0045150030090,RAMP_PLAZA
G2511150010070,RAMP_PLAZA
G0016150030020,RAMP_PLAZA
G2511150010030,RAMP_PLAZA
G0004440030020,RAMP_PLAZA
S0016440010060,RAMP_PLAZA
S0023210010010,RAMP_PLAZA
G4215510020020,RAMP_PLAZA
G4215510020050,RAMP_PLAZA
G4201510010050,RAMP_PLAZA
S0002510030070,RAMP_PLAZA
G0093510050030,RAMP_PLAZA
G0093510050020,RAMP_PLAZA
S0002510010010,RAMP_PLAZA
S0002510010070,RAMP_PLAZA
G4201510020030,RAMP_PLAZA
G4201510020020,RAMP_PLAZA
G0076510010160,RAMP_PLAZA
S0002510010030,RAMP_PLAZA
G0006640010110,MAIN_LINE_PLAZA
G0006640010120,MAIN_LINE_PLAZA
S0066510010010,RAMP_PLAZA
G2012640010070,MAIN_LINE_PLAZA
G5013510010010,MAIN_LINE_PLAZA
G5013510010030,RAMP_PLAZA
G0004130010080,RAMP_PLAZA
G0004130010070,RAMP_PLAZA
G0010230030030,RAMP_PLAZA
G1211230010020,RAMP_PLAZA
S0003120010010,MAIN_LINE_PLAZA
S0021120020020,RAMP_PLAZA
S0002120010010,MAIN_LINE_PLAZA
S0051120010070,RAMP_PLAZA
S0004120010010,MAIN_LINE_PLAZA
S0004120010030,RAMP_PLAZA
G0002320060040,RAMP_PLAZA
G0311320010010,MAIN_LINE_PLAZA
S0039320010010,RAMP_PLAZA
G0060310010030,RAMP_PLAZA
S0032310010070,RAMP_PLAZA
S0045140020010,RAMP_PLAZA
S0045140010050,MAIN_LINE_PLAZA
G0055140170080,RAMP_PLAZA
S0046140190050,RAMP_PLAZA
S0046140190060,RAMP_PLAZA
S5502140200030,RAMP_PLAZA
G0055140340030,RAMP_PLAZA
G0005140520080,RAMP_PLAZA
G0005140520110,RAMP_PLAZA
S0076140550040,RAMP_PLAZA
S0086140680010,RAMP_PLAZA
G0055140470010,RAMP_PLAZA
G0055140160020,RAMP_PLAZA
G0055140170070,RAMP_PLAZA
G0020140410040,RAMP_PLAZA
S0075140680030,RAMP_PLAZA
S0075140680050,RAMP_PLAZA
G0059140260010,RAMP_PLAZA
G0059140260020,RAMP_PLAZA
G0059140270010,RAMP_PLAZA
S0045140220040,RAMP_PLAZA
S0036140080020,RAMP_PLAZA
G0020140380040,RAMP_PLAZA
G0005140520010,RAMP_PLAZA
G0055140090030,RAMP_PLAZA
G0055140090060,MAIN_LINE_PLAZA
G5501140050010,RAMP_PLAZA
G050S500030050,MAIN_LINE_PLAZA
G5001500020030,RAMP_PLAZA
G5515500010070,RAMP_PLAZA
G5515500020020,RAMP_PLAZA
S0063500010010,RAMP_PLAZA
S0086140670010,RAMP_PLAZA
S0086140670040,RAMP_PLAZA
S0070140560030,RAMP_PLAZA
G0022140600040,RAMP_PLAZA
G0501140580020,RAMP_PLAZA
S0087140750060,RAMP_PLAZA
G0020140370060,RAMP_PLAZA
S0045140220030,RAMP_PLAZA
G0018140110010,RAMP_PLAZA
S0045140230010,RAMP_PLAZA
G6011360700020,RAMP_PLAZA
G6011360700040,RAMP_PLAZA
S0081360550010,RAMP_PLAZA
S0081360550030,RAMP_PLAZA
S0081360550050,RAMP_PLAZA
G6011360600010,MAIN_LINE_PLAZA
G6001360050010,MAIN_LINE_PLAZA
G0613630010090,RAMP_PLAZA
G0060360320060,RAMP_PLAZA
G0035360070060,RAMP_PLAZA
S0036360110070,RAMP_PLAZA
G04W3440012010,RAMP_PLAZA
S0008440020060,RAMP_PLAZA
G0025440050030,RAMP_PLAZA
G0094440060050,RAMP_PLAZA
S0088410010020,RAMP_PLAZA
S0085410010040,RAMP_PLAZA
S0005340020020,MAIN_LINE_PLAZA
S0081440010070,RAMP_PLAZA
S0081440010010,RAMP_PLAZA
S0041440010030,RAMP_PLAZA
G0030610030050,RAMP_PLAZA
G0103110010030,MAIN_LINE_PLAZA
G0103110010020,MAIN_LINE_PLAZA
G1816620010030,RAMP_PLAZA
G0075620020030,RAMP_PLAZA
G0022620050040,RAMP_PLAZA
G1113210060020,RAMP_PLAZA
G1113210070020,RAMP_PLAZA
G1113210070070,RAMP_PLAZA
G1212210020060,RAMP_PLAZA
G1501210020030,RAMP_PLAZA
G2511210010020,RAMP_PLAZA
G2512210010020,RAMP_PLAZA
G2512210010050,RAMP_PLAZA
S0012210010030,RAMP_PLAZA
S0017210010040,RAMP_PLAZA
S0023210010020,RAMP_PLAZA
S0023210010030,RAMP_PLAZA
S0026210010050,RAMP_PLAZA
G0069610010070,RAMP_PLAZA
G0070610060060,RAMP_PLAZA
G0020610030060,RAMP_PLAZA
G0040610010030,RAMP_PLAZA
G0040610020070,RAMP_PLAZA
G030N610010030,RAMP_PLAZA
G0337610010010,MAIN_LINE_PLAZA
G065W610030060,RAMP_PLAZA
G1812610030010,RAMP_PLAZA
G065W610030030,RAMP_PLAZA
G7011610020030,RAMP_PLAZA
G04W3440011030,RAMP_PLAZA
G15W3440040010,RAMP_PLAZA
G0004440010050,RAMP_PLAZA
S0030440020050,RAMP_PLAZA
G0102110010030,MAIN_LINE_PLAZA
G0004110010030,RAMP_PLAZA
G0001110010010,MAIN_LINE_PLAZA
G0007110010020,RAMP_PLAZA
G0045110010130,RAMP_PLAZA
G0001110010020,RAMP_PLAZA
S0051110010020,RAMP_PLAZA
G7011620010070,RAMP_PLAZA
G0006150050030,RAMP_PLAZA
G0006150060010,RAMP_PLAZA
G0018150040030,RAMP_PLAZA
G0018150040040,RAMP_PLAZA
G0018150040050,RAMP_PLAZA
G0006150020010,RAMP_PLAZA
G0601150010040,RAMP_PLAZA
G0065150030030,RAMP_PLAZA
G0065150030070,RAMP_PLAZA
G4215510030020,RAMP_PLAZA
G0085510040060,RAMP_PLAZA
G0085510040090,RAMP_PLAZA
G0042510040150,RAMP_PLAZA
G0042510040130,RAMP_PLAZA
G0020640010050,MAIN_LINE_PLAZA
G0042510040080,RAMP_PLAZA
G0050500040050,RAMP_PLAZA
G0050500040060,RAMP_PLAZA
G0060360250090,RAMP_PLAZA
G0060360250120,RAMP_PLAZA
G5511150020030,RAMP_PLAZA
G0010150010020,RAMP_PLAZA
S0027150020010,MAIN_LINE_PLAZA
G0002110010110,RAMP_PLAZA
S0032110010080,RAMP_PLAZA
S0032110010070,RAMP_PLAZA
S0028110010030,RAMP_PLAZA
S0011110020050,RAMP_PLAZA
G0030620010040,RAMP_PLAZA
S0060410020010,RAMP_PLAZA
S0085410020030,RAMP_PLAZA
S0081410010010,RAMP_PLAZA
S0032410070070,RAMP_PLAZA
G0035340010020,RAMP_PLAZA
G0035340050010,RAMP_PLAZA
G0036340030010,RAMP_PLAZA
G0036340030030,RAMP_PLAZA
S0095340010030,RAMP_PLAZA
G0035340050030,RAMP_PLAZA
G0036340010010,MAIN_LINE_PLAZA
G0036340010030,RAMP_PLAZA
G0036340010040,RAMP_PLAZA
G0035340030010,RAMP_PLAZA
G0035340030030,RAMP_PLAZA
S0025520010050,RAMP_PLAZA
G0035360070040,RAMP_PLAZA
S0012440020050,RAMP_PLAZA
G0030620030030,RAMP_PLAZA
G0015350090010,MAIN_LINE_PLAZA
S0012350030040,MAIN_LINE_PLAZA
S0028410050020,RAMP_PLAZA
G0045410070050,RAMP_PLAZA
S0049410040040,RAMP_PLAZA
S0088410010010,RAMP_PLAZA
S0083410050040,RAMP_PLAZA
G0020370030010,RAMP_PLAZA
G0020370030070,RAMP_PLAZA
G0020370010060,RAMP_PLAZA
G0002370040060,RAMP_PLAZA
S0019370010050,MAIN_LINE_PLAZA
G1511370030060,RAMP_PLAZA
G0018370050010,RAMP_PLAZA
G2011370010060,RAMP_PLAZA
G2011370030010,RAMP_PLAZA
G0018370060020,RAMP_PLAZA
G0022370050050,RAMP_PLAZA
G0035370020030,RAMP_PLAZA
G0002370120050,RAMP_PLAZA
G0020130010070,RAMP_PLAZA
G0111130010070,RAMP_PLAZA
G0004130020030,RAMP_PLAZA
S0004130010060,MAIN_LINE_PLAZA
G0095130010020,RAMP_PLAZA
G0005130010010,RAMP_PLAZA
S0003130010020,RAMP_PLAZA
S0071130010010,MAIN_LINE_PLAZA
G5501140050040,RAMP_PLAZA
S0036360110010,RAMP_PLAZA
G1514360240040,RAMP_PLAZA
G0004440030430,RAMP_PLAZA
G0055440030050,RAMP_PLAZA
G0055440020020,RAMP_PLAZA
G0094440073010,RAMP_PLAZA
G0035440020120,RAMP_PLAZA
G0094440052060,RAMP_PLAZA
S0005440010040,RAMP_PLAZA
G0045440010090,RAMP_PLAZA
S0003440010020,RAMP_PLAZA
G004W440010030,RAMP_PLAZA
G0015440060070,RAMP_PLAZA
G15W3440020020,RAMP_PLAZA
G0055440010030,RAMP_PLAZA
S0051440010020,RAMP_PLAZA
S0047440012060,MAIN_LINE_PLAZA
G0045440010100,RAMP_PLAZA
G6011440010110,RAMP_PLAZA
G0025440030050,RAMP_PLAZA
G04W3440012080,RAMP_PLAZA
S0005440010020,RAMP_PLAZA
G0015210010310,RAMP_PLAZA
G0065610060020,RAMP_PLAZA
G0065610130010,RAMP_PLAZA
G0065610050030,RAMP_PLAZA
G0070610050010,RAMP_PLAZA
G5611530010010,RAMP_PLAZA
G0080530010020,RAMP_PLAZA
G0080530040040,RAMP_PLAZA
G0022620060020,RAMP_PLAZA
G0006620020020,RAMP_PLAZA
S0001340010020,RAMP_PLAZA
G0003340030030,RAMP_PLAZA
G0003340010030,RAMP_PLAZA
G0040340030030,RAMP_PLAZA
G003W370040020,RAMP_PLAZA
G0002370050050,RAMP_PLAZA
G0002370060020,RAMP_PLAZA
S0001370020030,RAMP_PLAZA
G003W370030020,RAMP_PLAZA
G2516370030020,RAMP_PLAZA
G2516370010010,RAMP_PLAZA
G1511370020010,RAMP_PLAZA
G1511370030040,RAMP_PLAZA
G0015370010010,RAMP_PLAZA
G0018370050060,RAMP_PLAZA
G0022370050080,RAMP_PLAZA
G0035370010010,RAMP_PLAZA
G0035370010050,RAMP_PLAZA
G0022370010020,RAMP_PLAZA
G0022370010050,RAMP_PLAZA
G0022370060010,RAMP_PLAZA
S4203510010130,RAMP_PLAZA
G0005510050010,MAIN_LINE_PLAZA
G0025130030040,RAMP_PLAZA
G0001130010070,RAMP_PLAZA
S0010520030020,RAMP_PLAZA
S0032610010010,MAIN_LINE_PLAZA
S0001610010030,RAMP_PLAZA
Y0036610010010,MAIN_LINE_PLAZA
G0085510040030,RAMP_PLAZA
G0011230030010,RAMP_PLAZA
G0011230030050,RAMP_PLAZA
G4512230010020,RAMP_PLAZA
G1011230040070,RAMP_PLAZA
G4512230010030,RAMP_PLAZA
G1011230030050,RAMP_PLAZA
S0003120010030,RAMP_PLAZA
G0025120010040,RAMP_PLAZA
G0040320030040,RAMP_PLAZA
G0050320010060,RAMP_PLAZA
G0328320030010,MAIN_LINE_PLAZA
S0019320020050,RAMP_PLAZA
G0002320060020,RAMP_PLAZA
G0025320020020,RAMP_PLAZA
G0025320080070,RAMP_PLAZA
G0040320010020,RAMP_PLAZA
G0042320010140,RAMP_PLAZA
G2501320030050,RAMP_PLAZA
G2513320030010,RAMP_PLAZA
S0029320010110,RAMP_PLAZA
S0038320010010,RAMP_PLAZA
G0401430020040,MAIN_LINE_PLAZA
S0011430030040,MAIN_LINE_PLAZA
G0060430020020,MAIN_LINE_PLAZA
G04W2430010030,MAIN_LINE_PLAZA
G0069500020010,RAMP_PLAZA
G0069500030020,RAMP_PLAZA
S0030520030090,RAMP_PLAZA
S0030520030020,RAMP_PLAZA
G0075520020040,RAMP_PLAZA
S0025520020090,RAMP_PLAZA
G0060520010080,RAMP_PLAZA
G0085500020090,RAMP_PLAZA
S0020520010050,RAMP_PLAZA
G0069520030050,RAMP_PLAZA
S0025520010030,RAMP_PLAZA
S0025520010040,RAMP_PLAZA
G0055140440060,RAMP_PLAZA
G04W2440010050,RAMP_PLAZA
G004W440010020,RAMP_PLAZA
G0004440020050,RAMP_PLAZA
G004W440020030,MAIN_LINE_PLAZA
G1501440030080,RAMP_PLAZA
S0003440010070,RAMP_PLAZA
S0012440020010,RAMP_PLAZA
G0004440030120,RAMP_PLAZA
G6011440010050,RAMP_PLAZA
G15W3440010190,RAMP_PLAZA
G0030620090060,RAMP_PLAZA
G1816620020010,RAMP_PLAZA
G0006620010020,RAMP_PLAZA
G0006620020010,RAMP_PLAZA
G0006620020040,RAMP_PLAZA
G3001610010100,RAMP_PLAZA
G2211610010040,RAMP_PLAZA
G4213610010010,RAMP_PLAZA
S0042340010010,RAMP_PLAZA
G0040340030010,MAIN_LINE_PLAZA
S0012340020020,RAMP_PLAZA
G0018370160030,RAMP_PLAZA
S0083370010010,MAIN_LINE_PLAZA
S0085370010020,RAMP_PLAZA
S0012370020050,RAMP_PLAZA
G0003370040010,RAMP_PLAZA
G0003370040020,RAMP_PLAZA
G2516370040030,RAMP_PLAZA
G0003370040030,RAMP_PLAZA
G0003370030030,RAMP_PLAZA
G0002370090010,RAMP_PLAZA
G0018370130010,RAMP_PLAZA
G0002370120020,RAMP_PLAZA
G0018370140010,RAMP_PLAZA
G0018370090010,MAIN_LINE_PLAZA
G0035370010030,RAMP_PLAZA
G0035370010070,RAMP_PLAZA
G0015320010060,RAMP_PLAZA
G2501320010020,RAMP_PLAZA
S0029320010060,RAMP_PLAZA
S0049320010010,RAMP_PLAZA
S0049320010020,RAMP_PLAZA
S0055320010020,MAIN_LINE_PLAZA
S0069320010040,RAMP_PLAZA
S0080320010010,MAIN_LINE_PLAZA
S0096320010010,MAIN_LINE_PLAZA
G0076430020030,MAIN_LINE_PLAZA
G0015440040030,RAMP_PLAZA
G0094440010070,MAIN_LINE_PLAZA
G8011530010050,RAMP_PLAZA
G0004130020080,RAMP_PLAZA
G0005130030020,RAMP_PLAZA
G7212450040040,RAMP_PLAZA
G0072450030040,RAMP_PLAZA
G0075450060010,RAMP_PLAZA
G0072450050070,RAMP_PLAZA
G0059450020050,RAMP_PLAZA
S0043450010070,RAMP_PLAZA
G0080450050010,RAMP_PLAZA
S0040450010020,RAMP_PLAZA
G0072450050020,RAMP_PLAZA
S0031450010020,RAMP_PLAZA
G0065450010030,RAMP_PLAZA
G7211450010010,MAIN_LINE_PLAZA
G8511530050030,RAMP_PLAZA
G8511530020090,RAMP_PLAZA
G5601530020030,RAMP_PLAZA
G4216530010010,RAMP_PLAZA
G5601530020010,RAMP_PLAZA
G0078530030070,RAMP_PLAZA
G0078530020030,RAMP_PLAZA
G5611530010110,RAMP_PLAZA
S0038320030020,RAMP_PLAZA
G0001130010090,RAMP_PLAZA
S0005500010020,RAMP_PLAZA
S0005500010030,RAMP_PLAZA
G8511530010170,MAIN_LINE_PLAZA
G0323530010020,RAMP_PLAZA
G0056530030030,RAMP_PLAZA
G0085530010030,RAMP_PLAZA
G0085530030010,RAMP_PLAZA
S0023530010010,RAMP_PLAZA
G8013530010020,RAMP_PLAZA
G0005530030040,MAIN_LINE_PLAZA
G0005530030010,RAMP_PLAZA
G0080530050030,RAMP_PLAZA
G0056530120060,RAMP_PLAZA
S0038320030030,RAMP_PLAZA
G0001130010110,RAMP_PLAZA
G0093510040040,RAMP_PLAZA
S4202510020130,RAMP_PLAZA
S4202510020140,RAMP_PLAZA
S0999340010010,MAIN_LINE_PLAZA
G3014650010150,RAMP_PLAZA
G0042500040060,RAMP_PLAZA
G0075500010020,RAMP_PLAZA
G0085500020110,RAMP_PLAZA
G0075520030030,RAMP_PLAZA
G0056520010020,RAMP_PLAZA
G0056520010060,RAMP_PLAZA
S0055520040030,MAIN_LINE_PLAZA
G0055140440080,RAMP_PLAZA
G0045150020030,RAMP_PLAZA
S0002440020030,RAMP_PLAZA
S0002440010050,RAMP_PLAZA
G0055410060020,RAMP_PLAZA
G0055410060040,RAMP_PLAZA
G0030410040030,RAMP_PLAZA
G0030410040040,RAMP_PLAZA
G0018370110020,RAMP_PLAZA
S0026370010010,RAMP_PLAZA
G1813370030020,RAMP_PLAZA
S0001510020040,RAMP_PLAZA
G0006640010050,MAIN_LINE_PLAZA
G0070640010020,MAIN_LINE_PLAZA
G0042510030030,RAMP_PLAZA
S0018510020030,RAMP_PLAZA
G0005510440040,RAMP_PLAZA
G0070640010050,MAIN_LINE_PLAZA
S0022510010020,RAMP_PLAZA
G0005510030100,RAMP_PLAZA
G0085510570060,RAMP_PLAZA
S0022130010010,RAMP_PLAZA
G2516130020080,RAMP_PLAZA
G0004130040030,RAMP_PLAZA
G0095130070020,RAMP_PLAZA
S0021120020070,RAMP_PLAZA
S0011120020050,RAMP_PLAZA
S0050120010020,RAMP_PLAZA
G0002320060050,RAMP_PLAZA
G0002320060070,RAMP_PLAZA
G0015320050030,RAMP_PLAZA
G0025320070010,MAIN_LINE_PLAZA
G0030320010070,RAMP_PLAZA
G0040320010030,RAMP_PLAZA
S0009320020010,RAMP_PLAZA
S0039320020020,RAMP_PLAZA
G0050320010020,RAMP_PLAZA
G015W320020040,RAMP_PLAZA
S0029320010010,RAMP_PLAZA
S0035320020020,RAMP_PLAZA
S0041430010050,MAIN_LINE_PLAZA
S0011430010030,MAIN_LINE_PLAZA
S0020430030120,MAIN_LINE_PLAZA
G0076430030010,MAIN_LINE_PLAZA
G0056430020040,MAIN_LINE_PLAZA
S0070430030020,MAIN_LINE_PLAZA
G0055430030040,MAIN_LINE_PLAZA
S0017530010030,RAMP_PLAZA
G0056530010060,RAMP_PLAZA
G8011530010030,RAMP_PLAZA
G0080530050050,RAMP_PLAZA
G0056530120050,RAMP_PLAZA
G8511530010070,RAMP_PLAZA
G1811130030010,RAMP_PLAZA
S0052130010030,RAMP_PLAZA
G6517450010040,RAMP_PLAZA
G0075450050030,RAMP_PLAZA
S0011340010010,RAMP_PLAZA
S0334340010010,MAIN_LINE_PLAZA
S0044530010040,RAMP_PLAZA
G3014650010010,MAIN_LINE_PLAZA
G3014650010110,RAMP_PLAZA
G5001500020010,RAMP_PLAZA
G5001500020040,RAMP_PLAZA
G5001500020050,RAMP_PLAZA
S0080140620010,RAMP_PLAZA
G0059140270020,RAMP_PLAZA
G0059140270040,RAMP_PLAZA
G0055140460030,RAMP_PLAZA
S0087140750140,RAMP_PLAZA
S0075140690030,RAMP_PLAZA
G0059140740020,RAMP_PLAZA
S0050140310040,RAMP_PLAZA
S0080140620040,RAMP_PLAZA
S0080140630020,RAMP_PLAZA
S0046140190010,RAMP_PLAZA
G0005140520020,RAMP_PLAZA
S0030140030030,RAMP_PLAZA
S4503360340020,RAMP_PLAZA
G0612630010010,RAMP_PLAZA
G0006620010030,RAMP_PLAZA
G0030620010070,RAMP_PLAZA
G3017620010020,RAMP_PLAZA
G0030610030040,RAMP_PLAZA
G0040610010020,RAMP_PLAZA
G0030610030150,RAMP_PLAZA
G0030610050020,RAMP_PLAZA
G0040610010040,RAMP_PLAZA
G0040610010050,RAMP_PLAZA
G0085510570130,RAMP_PLAZA
G0005510020020,RAMP_PLAZA
S0021510200030,RAMP_PLAZA
G1811130010010,RAMP_PLAZA
S0072130010080,RAMP_PLAZA
G0022130020050,RAMP_PLAZA
G0006130020060,RAMP_PLAZA
G0045130020110,RAMP_PLAZA
G0004130020060,RAMP_PLAZA
G2516130010030,RAMP_PLAZA
G0018130010040,RAMP_PLAZA
G0095130010050,RAMP_PLAZA
S0051120010060,RAMP_PLAZA
S7001430010030,MAIN_LINE_PLAZA
S0050430010070,MAIN_LINE_PLAZA
S0014440010060,RAMP_PLAZA
G0035440030030,RAMP_PLAZA
G0056530090020,RAMP_PLAZA
G0060530010030,RAMP_PLAZA
S0018530010020,RAMP_PLAZA
G0056530010030,RAMP_PLAZA
G0002120010030,RAMP_PLAZA
G0001120010010,RAMP_PLAZA
S0075320030020,RAMP_PLAZA
S4202510020030,RAMP_PLAZA
S4202510020050,RAMP_PLAZA
G0025440070020,MAIN_LINE_PLAZA
S0030440010010,RAMP_PLAZA
G04W2440020120,MAIN_LINE_PLAZA
G0035440020180,MAIN_LINE_PLAZA
G2518440010010,RAMP_PLAZA
G1501440020020,RAMP_PLAZA
G5611530010120,MAIN_LINE_PLAZA
G8511530050020,RAMP_PLAZA
G0056530110010,RAMP_PLAZA
G0056530070120,RAMP_PLAZA
G0056530020030,RAMP_PLAZA
G0085530050010,RAMP_PLAZA
G0085530010070,RAMP_PLAZA
S0039530010010,RAMP_PLAZA
G0078530010020,MAIN_LINE_PLAZA
G0015320030080,RAMP_PLAZA
G0015320030100,RAMP_PLAZA
G0018120030030,RAMP_PLAZA
G0002120030010,RAMP_PLAZA
G0025130030010,RAMP_PLAZA
S0052130010080,MAIN_LINE_PLAZA
G0001120010050,RAMP_PLAZA
G0324440010010,MAIN_LINE_PLAZA
S0098410010040,RAMP_PLAZA
G0093510040030,RAMP_PLAZA
S4202510020010,RAMP_PLAZA
G0069500010030,RAMP_PLAZA
S0001520010050,RAMP_PLAZA
G0060520050070,RAMP_PLAZA
G0056520040030,RAMP_PLAZA
G0085500020060,RAMP_PLAZA
G0075520020110,RAMP_PLAZA
G5001500020080,RAMP_PLAZA
S0101500080070,RAMP_PLAZA
G0055140460020,RAMP_PLAZA
S0086140680020,RAMP_PLAZA
S0086140680050,RAMP_PLAZA
G0022140540020,RAMP_PLAZA
G0020140400040,RAMP_PLAZA
G0020140400050,RAMP_PLAZA
S0087140750050,RAMP_PLAZA
S0075140690050,RAMP_PLAZA
S0088140720030,RAMP_PLAZA
S0036140080040,RAMP_PLAZA
G0018140110030,RAMP_PLAZA
S0080140630040,RAMP_PLAZA
S0045140230020,RAMP_PLAZA
G0059140250020,RAMP_PLAZA
S0045140210030,RAMP_PLAZA
G0005140520070,RAMP_PLAZA
S0030140030020,RAMP_PLAZA
S0030140030040,RAMP_PLAZA
S0030140030050,MAIN_LINE_PLAZA
S0046360380080,RAMP_PLAZA
G0072360390030,RAMP_PLAZA
G0070360130060,RAMP_PLAZA
G0070360190030,RAMP_PLAZA
G0006630060010,RAMP_PLAZA
G0030610030080,RAMP_PLAZA
G0312610030010,MAIN_LINE_PLAZA
G0316610010010,MAIN_LINE_PLAZA
G065W610030040,RAMP_PLAZA
G065W610020050,RAMP_PLAZA
G065W610020020,RAMP_PLAZA
G2211610010070,RAMP_PLAZA
G2211610020010,RAMP_PLAZA
G3001610010030,RAMP_PLAZA
G7011610020020,RAMP_PLAZA
G7011610020110,RAMP_PLAZA
G7011610020080,RAMP_PLAZA
S0301610020010,MAIN_LINE_PLAZA
G4201510010020,RAMP_PLAZA
S0001510020030,RAMP_PLAZA
G0065510020060,RAMP_PLAZA
G0006640010160,MAIN_LINE_PLAZA
G5515510010080,RAMP_PLAZA
S0002517570060,RAMP_PLAZA
G0042510040160,MAIN_LINE_PLAZA
G0020640010040,MAIN_LINE_PLAZA
G5013510010040,RAMP_PLAZA
G0601640010010,MAIN_LINE_PLAZA
G2516130020070,RAMP_PLAZA
G0004130010160,RAMP_PLAZA
S7512450010020,MAIN_LINE_PLAZA
G7212450030020,RAMP_PLAZA
G0072450070020,RAMP_PLAZA
G0072450080010,RAMP_PLAZA
G7511450020040,MAIN_LINE_PLAZA
G0078450010030,RAMP_PLAZA
G6517450010030,RAMP_PLAZA
G0059450010030,RAMP_PLAZA
S001L510020010,RAMP_PLAZA
G0035440020130,RAMP_PLAZA
G0030620010020,RAMP_PLAZA
G0030620030090,RAMP_PLAZA
G8513620020040,RAMP_PLAZA
S0026510020030,RAMP_PLAZA
G5013510010020,RAMP_PLAZA
G5013510010060,RAMP_PLAZA
G4218510010030,RAMP_PLAZA
