ID,STATION_NAME,PROVINCE,slng,slat,statName交易,statName地图,经度差,纬度差,provName,id,statName,lng_x,lat_x,prov,Name,Province,lng_y,lat_y,STATION_ID,STATION_Name,STATION_PRO,STATION_TYPE,STATION_LNG,STATION_LAT,DATA_FROM_SOURCE
G8011530020030,蛮耗,yunnan,103.401012,22.993183,蛮耗,蛮耗收费站,0.003148,0.003043,yunnan,2110015373.0,蛮耗收费站,103.40416,22.99014,yunnan,蛮耗收费站,YUN_NAN,103.404158,22.990157,G8011530020030,蛮耗,yunnan,RAMP_PLAZA,103.404158,22.990157,0
G8011530010020,雨洒,yunnan,102.844745,23.775618,雨洒,雨洒收费站,0.422355,0.005208,yunnan,2110053914.0,雨洒收费站,103.2671,23.77041,yunnan,雨洒收费站,YUN_NAN,103.2668,23.770127,G8011530010020,雨洒,yunnan,RAMP_PLAZA,103.2668,23.770127,0
G0070360010060,昌九路德安,jiangxi,,,昌九路德安,,,,jiangxi,,,,,,德安收费站,JIANG_XI,115.750854,29.314487,G0070360010060,昌九路德安,jiangxi,RAMP_PLAZA,115.750854,29.314487,0
G0016150020010,赤峰阿其乌拉,neimenggu,,,赤峰阿其乌拉,,,,neimenggu,,,,,,阿其乌拉出口,NEI_MENG_GU,116.715476,43.501975,G0016150020010,赤峰阿其乌拉,neimenggu,,116.715476,43.501975,0
S9902130010020,机场,hebei,114.395576,38.164626,机场,,,,hebei,,,,,,机场收费站,HE_BEI,114.671485,38.280218,S9902130010020,机场,hebei,RAMP_PLAZA,114.671485,38.280218,0
G04W2440020010,清远西,guangdong,113.021396,23.653532,清远西,清远西收费站,0.005394,0.002432,guangdong,2110038984.0,清远西收费站,113.02679,23.6511,guangdong,清远西收费站,GUANG_DONG,113.023031,23.660808,G04W2440020010,清远西,guangdong,MAIN_LINE_PLAZA,113.023031,23.660808,0
G0078440020010,梅南,guangdong,116.085361,24.144002,梅南,梅南收费站,0.006520999999999999,0.005762,guangdong,2110039133.0,梅南收费站,116.07884,24.13824,guangdong,梅南收费站,GUANG_DONG,116.078827,24.138026,G0078440020010,梅南,guangdong,RAMP_PLAZA,116.078827,24.138026,0
G0094440010020,芙蓉嶂,guangdong,113.238611,23.494737,芙蓉嶂,,,,guangdong,,,,,,芙蓉嶂收费站,GUANG_DONG,113.243307,23.492674,G0094440010020,芙蓉嶂,guangdong,MAIN_LINE_PLAZA,113.243307,23.492674,0
G1111230020020,东富,heilongjiang,127.487829,46.846606,东富,,,,heilongjiang,,,,,,绥化东收费站,HEI_LONG_JIANG,127.041063,46.678983,G1111230020020,东富,heilongjiang,MAIN_LINE_PLAZA,127.041063,46.678983,0
G0010230030040,肇东,heilongjiang,125.92996399999998,46.043011,肇东,肇东收费站,0.006176,0.001599,heilongjiang,2110020406.0,肇东收费站,125.93614,46.04461,heilongjiang,肇东收费站,HEI_LONG_JIANG,125.936107,46.044611,G0010230030040,肇东,heilongjiang,RAMP_PLAZA,125.936107,46.044611,0
S0026330010110,磐安,zhejiang,120.431464,28.980018,磐安,磐安收费站,0.006334,0.005558,zhejiang,2110011302.0,磐安收费站,120.42513,28.97446,zhejiang,磐安收费站,ZHE_JIANG,120.425147,28.974368,S0026330010110,磐安,zhejiang,MAIN_LINE_PLAZA,120.425147,28.974368,0
S0032310010060,S32嘉闵高架,shanghai,121.2328,31.0214,S32嘉闵高架,,,,shanghai,,,,,,嘉闵高架路收费站,SHANG_HAI,121.392719,31.038331,S0032310010060,S32嘉闵高架,shanghai,RAMP_PLAZA,121.392719,31.038331,0
S0011120010010,涧河,tianjin,,,涧河,涧河收费站,,,tianjin,2110003848.0,涧河收费站,118.06003,39.22797,tianjin,涧河收费站,TIAN_JIN,,,S0011120010010,涧河,tianjin,PROVINCE_STATION_COMMON,118.06003,39.22797,2
S0411530010010,腰街,yunnan,101.646925,25.091977,腰街,,,,yunnan,,,,,,腰站街收费站,YUN_NAN,101.648396,25.091922,S0411530010010,腰街,yunnan,RAMP_PLAZA,101.648396,25.091922,0
G0056530120020,芒市,yunnan,98.57512,24.480951,芒市,芒市收费站,0.00092,0.006101,yunnan,2110132482.0,芒市收费站,98.57604,24.47485,yunnan,芒市收费站,YUN_NAN,98.575821,24.474689,G0056530120020,芒市,yunnan,RAMP_PLAZA,98.575821,24.474689,0
G8511530060060,勐腊北1,yunnan,,,勐腊北1,,,,yunnan,,,,,,勐腊北收费站,YUN_NAN,101.534648,21.476984,G8511530060060,勐腊北1,yunnan,,101.534648,21.476984,0
G0080530040040,珠街,yunnan,104.931696,23.751742,珠街,珠街收费站,0.004584,0.003922,yunnan,2110015613.0,珠街收费站,104.93628,23.74782,yunnan,珠街收费站,YUN_NAN,104.936243,23.747713,G0080530040040,珠街,yunnan,RAMP_PLAZA,104.936243,23.747713,0
G8511530040020,宁洱,yunnan,101.068751,23.036531,宁洱,宁洱收费站,0.003099,0.005441,yunnan,2110015296.0,宁洱收费站,101.07185,23.03109,yunnan,宁洱收费站,YUN_NAN,101.071815,23.031264,G8511530040020,宁洱,yunnan,RAMP_PLAZA,101.071815,23.031264,0
S0033530010020,北城2,yunnan,102.545411,24.466981,北城2,,,,yunnan,,,,,,北城收费站,YUN_NAN,102.550418,24.455615,S0033530010020,北城2,yunnan,RAMP_PLAZA,102.550418,24.455615,0
G0326530010010,施家屯,yunnan,103.865313,25.727117,施家屯,施家屯收费站,0.000697,0.003197,yunnan,2110015254.0,施家屯收费站,103.86601,25.72392,yunnan,施家屯收费站,YUN_NAN,103.866026,25.723846,G0326530010010,施家屯,yunnan,MAIN_LINE_PLAZA,103.866026,25.723846,0
G0015320020020,灌云东,jiangsu,119.506796,34.326099,灌云东,灌云东收费站,0.006426,0.006139,jiangsu,2110028797.0,灌云东收费站,119.50037,34.319959999999995,jiangsu,灌云东收费站,JIANG_SU,119.500449,34.320002,G0015320020020,灌云东,jiangsu,RAMP_PLAZA,119.500449,34.320002,0
G0015320030110,丁堰,jiangsu,120.689065,32.355039,丁堰,丁堰收费站,0.006475,0.0057090000000000005,jiangsu,2110028290.0,丁堰收费站,120.68259,32.34933,jiangsu,丁堰收费站,JIANG_SU,120.682564,32.349338,G0015320030110,丁堰,jiangsu,RAMP_PLAZA,120.682564,32.349338,0
S0038320030020,嘉泽,jiangsu,119.734079,31.671366,嘉泽,嘉泽收费站,0.006399,0.005886,jiangsu,2110028572.0,嘉泽收费站,119.72768,31.66548,jiangsu,嘉泽收费站,JIANG_SU,119.727525,31.665367,S0038320030020,嘉泽,jiangsu,RAMP_PLAZA,119.727525,31.665367,0
G9999459998010,A,guangxi,,,A,,,,guangxi,,,,,,收费站A收费站,GUANG_XI,,,G9999459998010,A,guangxi,PROVINCE_STATION_COMMON,,,3
S0003340010020,狸桥,anhui,118.0,30.0,狸桥,,,,anhui,,,,,,狸桥收费站,AN_HUI,118.962851,31.210058,S0003340010020,狸桥,anhui,RAMP_PLAZA,118.962851,31.210058,0
G0015310010020,G15嘉西,shanghai,121.20192,31.3771,G15嘉西,,,,shanghai,,,,,,嘉西收费站,SHANG_HAI,121.216009,31.367156,G0015310010020,G15嘉西,shanghai,RAMP_PLAZA,121.216009,31.367156,0
S0032310010080,S32朱枫公路,shanghai,121.148,30.5721,S32朱枫公路,,,,shanghai,,,,,,朱枫公路收费站,SHANG_HAI,121.028643,30.949032,S0032310010080,S32朱枫公路,shanghai,RAMP_PLAZA,121.028643,30.949032,0
G0050310010080,G50沪苏,shanghai,120.893083,31.047447,G50沪苏,,,,shanghai,,,,,,沪苏收费站,SHANG_HAI,121.657508,31.663698,G0050310010080,G50沪苏,shanghai,PROVINCE_STATION_COMMON,121.657508,31.663698,0
G0002310010030,G2安亭,shanghai,121.152873,31.292168,G2安亭,,,,shanghai,,,,,,安亭汽车城收费站,SHANG_HAI,121.164854,31.270669,G0002310010030,G2安亭,shanghai,PROVINCE_STATION_COMMON,121.164854,31.270669,0
S0011650010050,滋泥泉子,xinjiang,87.891102,43.560657,滋泥泉子,滋泥泉子收费站,0.825368,0.587933,xinjiang,2110056397.0,滋泥泉子收费站,88.71647,44.14859000000001,xinjiang,滋泥泉子收费站,XIN_JIANG,88.716635,44.148558,S0011650010050,滋泥泉子,xinjiang,RAMP_PLAZA,88.716635,44.148558,0
S0201650010030,新湖,xinjiang,86.152883,44.521584,新湖,新湖收费站,0.002847,0.001176,xinjiang,2110006569.0,新湖收费站,86.15573,44.52276,xinjiang,新湖收费站,XIN_JIANG,86.15593299999998,44.522714,S0201650010030,新湖,xinjiang,MAIN_LINE_PLAZA,86.15593299999998,44.522714,0
G0065500040010,黄草,chongqing,107.5616,29.1953,黄草,黄草收费站,0.38061,0.13323,chongqing,2110000609.0,黄草收费站,107.94221,29.32853,chongqing,黄草收费站,CHONG_QING,107.942291,29.328557,G0065500040010,黄草,chongqing,RAMP_PLAZA,107.942291,29.328557,0
G0055140460030,高平,shanxi,112.947764,35.769441,高平,高平收费站,0.0058460000000000005,0.000369,shanxi,2110024986.0,高平收费站,112.95361,35.76981,shanxi,高平收费站,SHAN_XI,112.953566,35.7698,G0055140460030,高平,shanxi,RAMP_PLAZA,112.953566,35.7698,0
S0086140680050,沁水西,shanxi,112.057438,35.662043,沁水西,沁水西收费站,0.006022,0.001197,shanxi,2110024940.0,沁水西收费站,112.06346,35.66324,shanxi,沁水西收费站,SHAN_XI,112.063668,35.663385,S0086140680050,沁水西,shanxi,RAMP_PLAZA,112.063668,35.663385,0
S0080140630030,胡底,shanxi,112.671832,35.711749,胡底,,,,shanxi,,,,,,胡底收费站,SHAN_XI,112.671221,35.71158,S0080140630030,胡底,shanxi,RAMP_PLAZA,112.671221,35.71158,0
S0045140230020,昔阳,shanxi,113.77052,37.629543,昔阳,昔阳收费站,0.0064,0.000567,shanxi,2110059836.0,昔阳收费站,113.77692,37.63011,shanxi,昔阳收费站,SHAN_XI,113.777021,37.630106,S0045140230020,昔阳,shanxi,RAMP_PLAZA,113.777021,37.630106,0
S0045140230030,和顺北,shanxi,113.654413,37.370862,和顺北,和顺北收费站,0.006387,0.000648,shanxi,2110059828.0,和顺北收费站,113.6608,37.37151,shanxi,和顺北收费站,SHAN_XI,113.660829,37.371727,S0045140230030,和顺北,shanxi,RAMP_PLAZA,113.660829,37.371727,0
S0045140230040,左权北,shanxi,113.407986,37.13424000000001,左权北,左权北收费站,0.007114,0.00059,shanxi,2110059833.0,左权北收费站,113.4151,37.13483,shanxi,左权北收费站,SHAN_XI,113.415108,37.134827,S0045140230040,左权北,shanxi,RAMP_PLAZA,113.415108,37.134827,0
G0060360280040,温厚路丰厚,jiangxi,,,温厚路丰厚,,,,jiangxi,,,,,,丰厚收费站,JIANG_XI,115.804385,28.423023,G0060360280040,温厚路丰厚,jiangxi,RAMP_PLAZA,115.804385,28.423023,0
G0056360290010,九瑞路狮子,jiangxi,,,九瑞路狮子,,,,jiangxi,,,,,,狮子收费站,JIANG_XI,115.833696,29.592293,G0056360290010,九瑞路狮子,jiangxi,RAMP_PLAZA,115.833696,29.592293,0
G0072360300030,石吉路宁都,jiangxi,,,石吉路宁都,,,,jiangxi,,,,,,宁都收费站,JIANG_XI,115.976161,26.378335,G0072360300030,石吉路宁都,jiangxi,RAMP_PLAZA,115.976161,26.378335,0
G0094440060050,华为南,guangdong,114.049882,22.660339,华为南,,,,guangdong,,,,,,华为南收费站,GUANG_DONG,,,G0094440060050,华为南,guangdong,RAMP_PLAZA,114.049882,22.660339,1
S0023440010080,水口,guangdong,114.527181,23.118431,水口,水口收费站,1.758561,0.651031,guangdong,2110038262.0,水口收费站,112.76862,22.4674,guangdong,水口收费站,GUANG_DONG,114.527067,23.11846,S0023440010080,水口,guangdong,RAMP_PLAZA,114.527067,23.11846,0
G0050340080020,安庆,anhui,117.06888,30.606957,安庆,安庆收费站,0.0081,0.036717,anhui,2110029432.0,安庆收费站,117.07698,30.57024,anhui,安庆收费站,AN_HUI,117.076759,30.570197,G0050340080020,安庆,anhui,RAMP_PLAZA,117.076759,30.570197,0
G0035340020030,南照,anhui,115.994783,32.627692,南照,南照收费站,0.009233,0.002292,anhui,2110029442.0,南照收费站,115.98555,32.6254,anhui,南照收费站,AN_HUI,115.985636,32.625468,G0035340020030,南照,anhui,RAMP_PLAZA,115.985636,32.625468,0
S0017340020030,长丰南,anhui,117.141554,32.382764,长丰南,长丰南收费站,0.006194,0.006224,anhui,2110029602.0,长丰南收费站,117.13536,32.37654000000001,anhui,长丰南收费站,AN_HUI,117.135474,32.376514,S0017340020030,长丰南,anhui,RAMP_PLAZA,117.135474,32.376514,0
G0035340060030,香隅,anhui,116.51899999999999,30.441999999999997,香隅,,,,anhui,,,,,,香隅收费站,AN_HUI,116.863349,30.075553000000006,G0035340060030,香隅,anhui,MAIN_LINE_PLAZA,116.863349,30.075553000000006,0
G0003340030010,方兴大道,anhui,118.0,30.0,方兴大道,,,,anhui,,,,,,滨湖新区收费站,AN_HUI,117.262027,31.720737,G0003340030010,方兴大道,anhui,RAMP_PLAZA,117.262027,31.720737,0
G0040340020020,龙塘,anhui,118.0,30.0,龙塘,龙塘收费站,0.5783,1.82625,anhui,2110029565.0,龙塘收费站,117.4217,31.82625,anhui,龙塘收费站,AN_HUI,117.421472,31.825766,G0040340020020,龙塘,anhui,RAMP_PLAZA,117.421472,31.825766,0
G2211610020010,招安,shaanxi,109.924001,36.495101,招安,,,,shaanxi,,,,,,招安收费站,SHAAN_XI,109.162584,36.831546,G2211610020010,招安,shaanxi,RAMP_PLAZA,109.162584,36.831546,0
G7011610020120,五郎坪,shaanxi,106.367648,33.308828000000005,五郎坪,,,,shaanxi,,,,,,五郎坪收费站,SHAAN_XI,106.369867,33.306653999999995,G7011610020120,五郎坪,shaanxi,RAMP_PLAZA,106.369867,33.306653999999995,0
S0032610010010,榆林东,shaanxi,109.804726,38.303048,榆林东,,,,shaanxi,,,,,,榆林东收费站,SHAAN_XI,109.811182,38.3018,S0032610010010,榆林东,shaanxi,MAIN_LINE_PLAZA,109.811182,38.3018,0
S0032610010020,麻黄梁,shaanxi,109.561121,38.214211,麻黄梁,,,,shaanxi,,,,,,麻黄梁收费站,SHAAN_XI,109.939168,38.362372,S0032610010020,麻黄梁,shaanxi,RAMP_PLAZA,109.939168,38.362372,0
S0038320010020,常熟北,jiangsu,120.771025,31.733586,常熟北,常熟北收费站,0.006435,0.005566,jiangsu,2110028339.0,常熟北收费站,120.76458999999998,31.72802,jiangsu,常熟北收费站,JIANG_SU,120.764452,31.728079,S0038320010020,常熟北,jiangsu,RAMP_PLAZA,120.764452,31.728079,0
S0038320010050,江阴新桥,jiangsu,120.50207,31.817216,江阴新桥,,,,jiangsu,,,,,,新桥南收费站,JIANG_SU,120.49537,31.806881,S0038320010050,江阴新桥,jiangsu,RAMP_PLAZA,120.49537,31.806881,0
S0068320010010,高淳新区,jiangsu,118.92861,31.38472,高淳新区,高淳新区收费站,0.0057,0.00203,jiangsu,2110069630.0,高淳新区收费站,118.93431,31.382690000000004,jiangsu,高淳新区收费站,JIANG_SU,118.933995,31.382522,S0068320010010,高淳新区,jiangsu,RAMP_PLAZA,118.933995,31.382522,0
S0069320010040,沛县,jiangsu,116.889821,34.645517,沛县,沛县收费站,9e-06,0.000127,jiangsu,2110028679.0,沛县收费站,116.88983,34.64539,jiangsu,沛县收费站,JIANG_SU,116.889821,34.645371999999995,S0069320010040,沛县,jiangsu,RAMP_PLAZA,116.889821,34.645371999999995,0
G8511530010070,富有,yunnan,102.752963,24.734369,富有,富有收费站,0.003237,0.0061990000000000005,yunnan,2110015273.0,富有收费站,102.7562,24.72817,yunnan,富有收费站,YUN_NAN,102.756126,24.728131,G8511530010070,富有,yunnan,RAMP_PLAZA,102.756126,24.728131,0
G6517450010070,百丈,guangxi,109.545359,23.563972,百丈,,,,guangxi,,,,,,百丈收费站,GUANG_XI,109.919267,23.939729,G6517450010070,百丈,guangxi,RAMP_PLAZA,109.919267,23.939729,0
G050S500010020,高镇,chongqing,107.837701,29.978869,高镇,,,,chongqing,,,,,,高家镇收费站,CHONG_QING,107.8448,29.983368,G050S500010020,高镇,chongqing,RAMP_PLAZA,107.8448,29.983368,0
S0101500040030,永城,chongqing,106.836497,29.012423,永城,永城收费站,0.006397,0.005943,chongqing,2110000644.0,永城收费站,106.8301,29.00648,chongqing,永城收费站,CHONG_QING,106.830035,29.006317,S0101500040030,永城,chongqing,RAMP_PLAZA,106.830035,29.006317,0
S0022360450010,都九路温泉,jiangxi,,,都九路温泉,,,,jiangxi,,,,,,温泉收费站,JIANG_XI,115.881274,29.399207,S0022360450010,都九路温泉,jiangxi,RAMP_PLAZA,115.881274,29.399207,0
G6011360500040,昌宁路南段宁都西,jiangxi,,,昌宁路南段宁都西,,,,jiangxi,,,,,,宁都西收费站,JIANG_XI,115.897064,26.448233,G6011360500040,昌宁路南段宁都西,jiangxi,RAMP_PLAZA,115.897064,26.448233,0
S0041360520030,宁定路仙下,jiangxi,,,宁定路仙下,,,,jiangxi,,,,,,仙下收费站,JIANG_XI,115.574208,26.092413,S0041360520030,宁定路仙下,jiangxi,RAMP_PLAZA,115.574208,26.092413,0
G6011360700020,兴赣路兴国南,jiangxi,,,兴赣路兴国南,,,,jiangxi,,,,,,兴国南收费站,JIANG_XI,115.367783,26.251155,G6011360700020,兴赣路兴国南,jiangxi,RAMP_PLAZA,115.367783,26.251155,0
S0032360560020,修平路修水西,jiangxi,,,修平路修水西,,,,jiangxi,,,,,,修水西收费站,JIANG_XI,114.434298,29.035781,S0032360560020,修平路修水西,jiangxi,RAMP_PLAZA,114.434298,29.035781,0
G0006630020040,高寨匝道,qinghai,,,高寨匝道,,,,qinghai,,,,,,海东收费站,QING_HAI,101.96913,36.545254,G0006630020040,高寨匝道,qinghai,RAMP_PLAZA,101.96913,36.545254,0
G0094440040040,横栏,guangdong,113.22321399999998,22.579024,横栏,横栏收费站,0.000124,0.003256,guangdong,2110038741.0,横栏收费站,113.22308999999998,22.58228,guangdong,横栏收费站,GUANG_DONG,113.223138,22.582284,G0094440040040,横栏,guangdong,RAMP_PLAZA,113.223138,22.582284,0
S0081440010050,广花,guangdong,113.253136,23.164611,广花,,,,guangdong,,,,,,广花收费站,GUANG_DONG,113.257949,23.162259,S0081440010050,广花,guangdong,RAMP_PLAZA,113.257949,23.162259,0
S0016440020030,机场北,guangdong,113.419481,23.450621,机场北,,,,guangdong,,,,,,机场收费站,GUANG_DONG,113.284843,23.351205,S0016440020030,机场北,guangdong,RAMP_PLAZA,113.284843,23.351205,0
G0015320020030,灌南东,jiangsu,119.590074,34.260677,灌南东,灌南东收费站,0.006693999999999999,0.005757,jiangsu,2110028794.0,灌南东收费站,119.58338,34.25492,jiangsu,灌南东收费站,JIANG_SU,119.586048,34.256007000000004,G0015320020030,灌南东,jiangsu,RAMP_PLAZA,119.586048,34.256007000000004,0
S0071430020090,毛田,hunan,,,毛田,,,,hunan,,,,,,毛田收费站,HU_NAN,112.095474,27.665719,S0071430020090,毛田,hunan,RAMP_PLAZA,112.095474,27.665719,0
G0078530010070,云南罗平,yunnan,104.503013,25.038504,云南罗平,,,,yunnan,,,,,,云南罗平收费站,YUN_NAN,104.507568,25.032216,G0078530010070,云南罗平,yunnan,MAIN_LINE_PLAZA,104.507568,25.032216,0
S0029440010060,清溪湖,guangdong,114.178513,22.855998,清溪湖,,,,guangdong,,,,,,清溪湖收费站,GUANG_DONG,114.17842,22.855804,S0029440010060,清溪湖,guangdong,RAMP_PLAZA,114.17842,22.855804,0
S0014440060030,机场南,guangdong,110.552675,21.453476,机场南,,,,guangdong,,,,,,机场南收费站,GUANG_DONG,110.552867,21.453574,S0014440060030,机场南,guangdong,RAMP_PLAZA,110.552867,21.453574,0
S0014440060070,廉江东,guangdong,110.319327,21.558383,廉江东,,,,guangdong,,,,,,廉江东收费站,GUANG_DONG,110.319341,21.558369,S0014440060070,廉江东,guangdong,RAMP_PLAZA,110.319341,21.558369,0
S0014440050100,石鼓,guangdong,110.771068,21.774015,石鼓,,,,guangdong,,,,,,石鼓收费站,GUANG_DONG,110.765487,21.768577,S0014440050100,石鼓,guangdong,RAMP_PLAZA,110.765487,21.768577,0
S0013440010090,前詹,guangdong,116.214754,22.592068,前詹,,,,guangdong,,,,,,前詹收费站,GUANG_DONG,,,S0013440010090,前詹,guangdong,MAIN_LINE_PLAZA,116.214754,22.592068,1
S0062520010010,余庆,guizhou,,,余庆,余庆收费站,,,guizhou,2110067271.0,余庆收费站,107.88251,27.21261,guizhou,余庆收费站,GUI_ZHOU,107.882607,27.212622,S0062520010010,余庆,guizhou,RAMP_PLAZA,107.882607,27.212622,0
G0076520060030,榕江,guizhou,,,榕江,榕江收费站,,,guizhou,2110014044.0,榕江收费站,108.50049,25.90051,guizhou,榕江收费站,GUI_ZHOU,108.50073799999998,25.900594,G0076520060030,榕江,guizhou,RAMP_PLAZA,108.50073799999998,25.900594,0
G0076520060050,从江北,guizhou,,,从江北,从江北收费站,,,guizhou,2110013975.0,从江北收费站,108.84999,25.89221,guizhou,从江北收费站,GUI_ZHOU,108.850106,25.892178,G0076520060050,从江北,guizhou,RAMP_PLAZA,108.850106,25.892178,0
S0015520030060,锦屏,guizhou,,,锦屏,锦屏收费站,,,guizhou,2110071183.0,锦屏收费站,109.18653,26.66923,guizhou,锦屏收费站,GUI_ZHOU,109.186506,26.669152,S0015520030060,锦屏,guizhou,RAMP_PLAZA,109.186506,26.669152,0
S0030520010080,黄平纸房,guizhou,,,黄平纸房,,,,guizhou,,,,,,黄平纸房收费站,GUI_ZHOU,107.736296,27.182051,S0030520010080,黄平纸房,guizhou,RAMP_PLAZA,107.736296,27.182051,0
G0060520060050,岗乌,guizhou,,,岗乌,岗乌收费站,,,guizhou,2110013973.0,岗乌收费站,105.35379,25.92493,guizhou,岗乌收费站,GUI_ZHOU,105.35391,25.925012,G0060520060050,岗乌,guizhou,RAMP_PLAZA,105.35391,25.925012,0
G0075520020080,久长,guizhou,,,久长,久长收费站,,,guizhou,2110014155.0,久长收费站,106.69200000000001,26.92473,guizhou,久长收费站,GUI_ZHOU,106.692013,26.924697,G0075520020080,久长,guizhou,RAMP_PLAZA,106.692013,26.924697,0
G4215520010070,习水,guizhou,,,习水,习水收费站,,,guizhou,2110054195.0,习水收费站,106.21035,28.29855,guizhou,习水收费站,GUI_ZHOU,106.210238,28.298684,G4215520010070,习水,guizhou,RAMP_PLAZA,106.210238,28.298684,0
G0076520040030,东门桥,guizhou,,,东门桥,东门桥收费站,,,guizhou,2110014111.0,东门桥收费站,106.48769,26.55622,guizhou,东门桥收费站,GUI_ZHOU,106.48703700000002,26.555898,G0076520040030,东门桥,guizhou,RAMP_PLAZA,106.48703700000002,26.555898,0
G0056520010050,江口,guizhou,,,江口,江口收费站,,,guizhou,2110051750.0,江口收费站,108.8485,27.713520000000006,guizhou,江口收费站,GUI_ZHOU,108.848395,27.71333,G0056520010050,江口,guizhou,RAMP_PLAZA,108.848395,27.71333,0
G0056520010070,梵净山西,guizhou,,,梵净山西,梵净山西收费站,,,guizhou,2110051744.0,梵净山西收费站,108.57346,27.81438,guizhou,梵净山西收费站,GUI_ZHOU,108.573479,27.814446000000004,G0056520010070,梵净山西,guizhou,RAMP_PLAZA,108.573479,27.814446000000004,0
G0056520010100,思南东,guizhou,,,思南东,思南东收费站,,,guizhou,2110054177.0,思南东收费站,108.26698,27.957140000000006,guizhou,思南东收费站,GUI_ZHOU,108.267001,27.957166,G0056520010100,思南东,guizhou,RAMP_PLAZA,108.267001,27.957166,0
S0003520010010,魏旗,guizhou,,,魏旗,魏旗收费站,,,guizhou,2110014298.0,魏旗收费站,105.82445,26.26286,guizhou,兴东收费站,GUI_ZHOU,105.824053,26.262833,S0003520010010,魏旗,guizhou,RAMP_PLAZA,105.824053,26.262833,0
G0069520020040,洗马,guizhou,,,洗马,,,,guizhou,,,,,,洗马收费站,GUI_ZHOU,107.508768,27.959573,G0069520020040,洗马,guizhou,RAMP_PLAZA,107.508768,27.959573,0
G0015440030110,达濠,guangdong,116.698634,23.293255,达濠,达濠收费站,0.004636,0.002725,guangdong,2110038774.0,达濠收费站,116.70327,23.29053,guangdong,达濠收费站,GUANG_DONG,116.70316499999998,23.290568,G0015440030110,达濠,guangdong,RAMP_PLAZA,116.70316499999998,23.290568,0
G0055440030060,四会西,guangdong,112.585422,23.311163,四会西,四会西收费站,0.06656799999999999,0.072277,guangdong,2110038621.0,四会西收费站,112.65198999999998,23.38344,guangdong,四会西收费站,GUANG_DONG,112.65188,23.383629,G0055440030060,四会西,guangdong,RAMP_PLAZA,112.65188,23.383629,0
G0004440030150,东莞南,guangdong,113.697951,22.974418,东莞南,,,,guangdong,,,,,,东莞收费站,GUANG_DONG,113.706304,22.972885,G0004440030150,东莞南,guangdong,RAMP_PLAZA,113.706304,22.972885,0
S0032440011010,金门,guangdong,113.104077,22.223099,金门,金门收费站,0.005773,0.002499,guangdong,2110039500.0,金门收费站,113.10985,22.2206,guangdong,金门收费站,GUANG_DONG,113.109399,22.220317,S0032440011010,金门,guangdong,RAMP_PLAZA,113.109399,22.220317,0
