"ID","STATION_NAME","PROVINCE","slng","slat"
"G0065610080110","黄堡西匝开放","shaanxi","109.010411","34.988774"
"G0076510020090","隆纳纳溪","sichuan",,
"G0005510070050","泸黄西昌","sichuan",,
"G0093510020040","绵遂红江","sichuan",,
"G0093510010040","绵遂绵阳仙海","sichuan",,
"G0076510030010","纳黔护国","sichuan",,
"G0065510010080","达陕黄金","sichuan",,
"S0011510020080","内遂双才","sichuan",,
"S0024330010040","平水","zhejiang","120.637460","29.936170"
"S0014330020040","黄湖","zhejiang","119.819442","30.044665"
"G015W330020010","南湖(嘉兴南)","zhejiang","120.768627","30.688914"
"G0060330020200","常山","zhejiang","118.502520","28.922180"
"G0015330100050","仙居城关","zhejiang","120.703817","28.834570"
"G0056330010050","昌化","zhejiang","119.221908","30.168982"
"G0056330010150","杭州西","zhejiang","120.029318","30.242155"
"G0050330010010","浙苏主线","zhejiang","120.425567","30.906204"
"G1512330030040","义乌东","zhejiang","120.141037","29.305393"
"G0025330010080","长兴南","zhejiang","119.947853","30.988633"
"G0015330110110","观美","zhejiang","120.354505","27.473789"
"G0003330010020","廿八都","zhejiang","118.481300","28.298470"
"G2501330010110","许村南","zhejiang","120.402320","30.410693"
"G0015330100100","沿江","zhejiang","121.294443","28.737050"
"S0012330010020","姚庄","zhejiang","120.978662","30.942693"
"G060N330010010","大同","zhejiang","119.084835","29.310389"
"S0026330010180","枫林付","zhejiang","120.777581","28.305261"
"G0015330010080","乍浦","zhejiang","121.044770","30.645620"
"G9211330010020","岑港","zhejiang","121.998566","30.072356"
"G0015330100070","横溪","zhejiang","120.491940","28.737177"
"G15W3330010010","东钱湖横溪","zhejiang","121.605780","29.750595"
"G0060330020190","常山东","zhejiang","118.614970","28.937200"
"G0004420010060","杨店","hubei",,
"G0042420010010","鄂东","hubei",,
"G0042420040050","巴东北","hubei",,
"G0045420010070","黄州","hubei",,
"G004E420020010","通城西","hubei",,
"G04W2420010030","天河口","hubei",,
"G04W2420020040","宋河","hubei",,
"G04W2420020060","天门","hubei",,
"G0055420040020","荆州桥南","hubei",,
"G0056420010050","黄沙铺","hubei",,
"G0056420010120","北港","hubei",,
"G0059420020010","官山","hubei",,
"G0059420020020","土城","hubei",,
"G0059420040010","远安","hubei",,
"G6911420010010","恩施北","hubei",,
"G0070420040020","汉口北","hubei",,
"G0070420050050","洛阳店","hubei",,
"G0070420050060","随州","hubei",,
"G0070420050120","襄阳东","hubei",,
"G0070420060060","土关垭","hubei",,
"G0070420070040","郧西","hubei",,
"S0026210010050","白塔","liaoning","120.614273","40.684357"
"S0001120010050","京哈","tianjin",,
"G1501310050030","G1501天马","shanghai","121.121384","31.081327"
"G0050310010040","G50青浦城区","shanghai","121.124391","31.131434"
"G5012510010050","达万七里","sichuan",,
"S0031120010050","黄港","tianjin",,
"S0002120010010","芦台西","tianjin",,
"G04W2430020030","乌山","hunan",,
"S0071430010340","檀山咀","hunan",,
"S0071430010360","白鹤铺","hunan",,
"S0011430030130","腰陂","hunan",,
"S0080430020040","杨桥","hunan",,
"G0056430050050","麻阳","hunan",,
"S0070430010070","坪上","hunan",,
"S0050430010040","花明楼","hunan",,
"S0017530010020","曲陆温泉","yunnan","103.833884","25.398883"
"S0062520050010","逢亭","guizhou",,
"S0341320010010","341省道溧水石湫","jiangsu","118.868888","31.558888"
"S0017420010010","永丰","hubei","114.179631","30.627767"
"S0029420010030","三里畈","hubei",,
"S0068420010010","秭归港","hubei","110.959291","30.854060"
"S0007420010020","白浒山","hubei",,
"S0007420010030","新桥","hubei",,
"S0074420010050","江陵北","hubei","112.393328","30.144720"
"S0088420010060","松滋南","hubei",,
"G5013500010050","大足东","chongqing","105.767974","29.660803"
"S0040140130010","繁峙西","shanxi","113.223586","39.195273"
"S0040140150050","河曲","shanxi","111.220903","39.374143"
"G0020140380030","滨河西","shanxi","112.543141","37.745228"
"S0030140030030","西坪","shanxi","113.608142","40.027783"
"G0055140090020","怀仁","shanxi","113.176277","39.816517"
"S0080140640040","侯马北","shanxi","111.395726","35.696474"
"G0045360690030","龙杨路杨村","jiangxi",,
"G0045360690040","龙杨路龙杨省界","jiangxi",,
"G0615630020020","沟里主线","qinghai",,
"G0085610010020","火烧寨","shaanxi","106.787667","35.019875"
"G0015350090020","赵家堡","fujian",,
"G065W610020050","锦阳湖","shaanxi","108.933063","35.000801"
"G4213610010040","陕西平利","shaanxi","109.490556","32.343333"
"G7011610010130","池河","shaanxi","108.351446","32.948865"
"G7011610020010","茶镇","shaanxi","108.109189","33.008105"
"G0076510010040","成渝内江（新）","sichuan",,
"G0006640010050","沙湖","ningxia",,
"S0013130010040","高阳东","hebei","115.903281","38.560506"
"S0003130010030","大柳河","hebei","116.268563","38.996613"
"G0003130010010","京冀界廊坊主线","hebei","116.490260","39.538293"
"S0071130010050","温塘","hebei","114.457000","38.278259"
"G0111130010100","唐海北","hebei","118.468676","39.332076"
"G0095130020010","万庄互通","hebei","116.574414","39.581268"
"G0020130010020","清河","hebei","115.674454","37.104632"
"G0020130010070","赵县","hebei","114.793358","37.773802"
"S0071130010070","西柏坡","hebei","113.978240","38.381585"
"G0006130020010","宣化北","hebei","115.073056","40.688889"
"G0095130070010","小辛庄","hebei","114.937645","40.760978"
"G0006130020020","张家口东","hebei","114.913339","40.703642"
"G0035440030060","水口","guangdong","115.891111","23.991111"
"S0030120010040","大孟庄","tianjin",,
"G0004430040380","小塘","hunan",,
"G0076430020030","桂阳","hunan",,
"G0076430020050","嘉禾","hunan",,
"G0060310010030","G60大港","shanghai","121.099361","30.983913"
"G0055140440060","武乡","shanxi","112.890457","36.838922"
"G0065150020010","黄河大桥","neimenggu",,
"G0022620030080","平凉西","gansu","106.587088","35.545557"
"G0003350010070","兴田","fujian",,
"S1023350010020","永定北","fujian",,
"G2517350040010","同安莲花","fujian",,
"G0025350010010","长深闽浙","fujian",,
"G0076350050040","涂坊","fujian",,
"G0076350050050","龙岩西","fujian",,
"G0015350010050","柏洋","fujian",,
"G0025350020040","三明机场","fujian",,
"S0010350030010","延平夏道","fujian",,
"G0015350010090","盐田","fujian",,
"G0015350030040","马尾","fujian",,
"S0012350040090","永定下洋","fujian",,
"G15W3350090060","沈海复线闽粤","fujian",,
"G0045410100010","寨河","henan",,
"G0004410060040","明港机场","henan",,
"G0004410010030","安阳","henan",,
"G0030410020030","开封","henan",,
"G1511370010010","日照","shandong",,
"G0022370060020","黄山","shandong",,
"G0018130010010","黄骅北主线","hebei","117.285114","38.554355"
"G0002130020020","西花园","hebei","116.858331","38.403288"
"G0045130040070","承德西","hebei","117.696327","40.930203"
"G0095130080010","南山窑","hebei","115.383802","41.076172"
"G0018130030050","冀晋界主线","hebei","114.546773","39.377479"
"G0011230020060","柳树","heilongjiang","130.020725","44.902464"
"S0015230020020","海伦","heilongjiang","126.889965","47.444550"
"G4512230010050","拉哈","heilongjiang","124.672019","48.183075"
"S0031120010090","官港","tianjin",,
"S0030120010030","白古屯","tianjin",,
"G2501120010020","芦台南","tianjin",,
"G8011530020010","新安所","yunnan","103.429896","23.340579"
"G0056530130010","瑞丽帕色","yunnan","97.858444","24.042446"
"G0356530010010","大山包","yunnan","103.568955","27.300250"
"S0067130010020","郑口","hebei","116.213110","37.225303"
"G0015440130070","英利","guangdong","110.047302","20.557132"
"G0015440100040","塘口","guangdong","112.557396","22.383632"
"G04W3440011120","王子山","guangdong","113.246102","23.596768"
"G0025440050060","忠信","guangdong","114.776095","24.168233"
"G004E440010040","潼湖","guangdong","114.193791","23.078017"
"S0209440010010","富安","guangdong","114.111829","22.688312"
"G0030620120030","酒泉","gansu","98.495495","39.705867"
"G0022620050030","三角城","gansu","104.162810","35.897713"
"G3017620010020","装备园","gansu","102.571086","38.062268"
"S0083410040040","叶县","henan",,
"S0022410030010","安阳开发区","henan",,
"S0022410030020","安阳西","henan",,
"G0045130020120","大名省界","hebei","115.111033","36.264535"
"G0003130010070","冀津界廊坊主线","hebei","116.851093","39.288992"
"G1811130020010","藁城东","hebei","114.563700","38.212000"
"G0095130050020","百里峡","hebei","115.408448","39.737731"
"G0045130030050","雄县","hebei","116.236758","38.967686"
"G0111130010060","荒佃庄","hebei","119.125948","39.548514"
"G0022130020050","涉东","hebei","113.428798","36.349068"
"G1811130020030","辛集","hebei","115.125400","38.160000"
"G2516130010050","冀晋界主线","hebei","113.889252","37.136953"
"G0025120010070","中心桥","tianjin",,
"S0011120020030","轻纺南","tianjin",,
"G0076430020060","楠市","hunan",,
"G0060430040020","芷江","hunan",,
"G0055430040110","邵阳县","hunan",,
"G0056430040110","桃花源","hunan",,
"G0059420060020","渔洋关","hubei","111.359970","30.201460"
"S0032310010030","S32南六公路","shanghai","121.428000","31.527000"
"S0032310010040","S32林海公路","shanghai","121.335000","31.424000"
"S0002310010040","S2新四平","shanghai","121.725033","30.961539"
"S0036310010020","S36兴塔","shanghai","121.092817","30.867648"
"G0075500020040","东阳","chongqing","106.452388","29.859578"
"S0101500030010","金佛山西","chongqing","107.049606","29.095344"
"S0101500060040","何埂","chongqing","105.876301","29.115249"
"G5515500010020","袁驿","chongqing","107.516498","30.741135"
"G0055140340030","杨家峪","shanxi","112.605404","37.881985"
"G0005140350010","向阳","shanxi","112.486572","37.999161"
"S0050140300010","泥屯","shanxi","112.484382","38.084479"
"G0055140090060","朔州东","shanxi","112.536178","39.338461"
"G0022140600060","壶口景区","shanxi","110.480585","36.052545"
"G0511140590010","广胜寺景区","shanxi","111.725756","36.266719"
"G0005140650020","稷山","shanxi","110.978963","35.636763"
"G0059140270020","三交","shanxi","110.952026","37.770474"
"G0076360360010","隘瑞路赣闽界隘岭","jiangxi",,
"S0046360380040","抚吉路相山","jiangxi",,
"S0038360510050","昌栗路西段上栗东","jiangxi",,
"G0070360010090","昌九路永修","jiangxi",,
"G0070360130040","温沙路南城","jiangxi",,
"G0612630030020","饮马峡主线","qinghai",,
"G04W3440012080","犁市","guangdong","113.555236","24.874100"
"G1501440030050","杏坛","guangdong","113.107932","22.833243"
"G0065610130070","权河B","shaanxi","108.406881","32.451710"
"S0059410010030","卢氏","henan",,
"G0055410070030","渠首","henan",,
"S0097410020010","永城","henan",,
"G0004410020080","南三环","henan",,
"G0036410020010","漯河西","henan",,
"G0036410010040","项城","henan",,
"G0003370010030","德州","shandong",,
"G0002370090020","郭店","shandong",,
"G0002370090030","机场","shandong",,
"G1511370010030","莒县东","shandong",,
"G0018370060070","招远北","shandong",,
"G0018370040010","新河","shandong",,
"G0025370030050","沂南东","shandong",,
"G0002370110030","临邑","shandong",,
"G003W370060030","鄄城南","shandong",,
"G003W370030030","夏津西","shandong",,
"G2516370010010","利津北","shandong",,
"G0015370050010","沈海胶州","shandong",,
"S0019310010010","S19吕巷","shanghai","121.236018","30.844164"
"G0040310020020","G40长兴岛","shanghai","121.795462","31.504731"
"G0030650010040","一碗泉","xinjiang","92.123898","43.377586"
"G2516130010040","路罗","hebei","113.984663","37.102265"
"G0055410030030","关林","henan",,
"G0004410060060","信阳北","henan",,
"G0004410010080","卫辉","henan",,
"G0030410030080","郑州沟赵","henan",,
"G0004410030020","机场北出口","henan",,
"G0004410040050","许昌北","henan",,
"G0022130020020","淑村","hebei","114.260122","36.582755"
"S0072130010070","南宫西","hebei","115.197796","37.355691"
"S0010130020010","张北匝道","hebei","114.707497","41.111894"
"S0035320020010","泰州大桥北主线","jiangsu","119.923968","32.288675"
"S0039320020030","邹区","jiangsu","119.868568","31.806983"
"S0085320010030","上黄","jiangsu","119.570189","31.549855"
"S0244320010010","扬天公路仪征","jiangsu","119.194055","32.290839"
"G6517450010080","寺村","guangxi","109.510642","24.011487"
"G2011370010050","城阳南","shandong",,
"G0001210050020","凌海","liaoning","121.363539","41.104758"
"G0016210020020","朝阳南","liaoning","120.433627","41.516751"
"G2512210010050","七里河","liaoning","121.262677","41.364391"
"S0012210010050","普兰店西","liaoning","121.902937","39.448193"
"S0020210010020","佟二堡","liaoning","123.075825","41.441890"
"X0229610010010","府谷县黄河集团华莲黄河大桥","shaanxi","111.173280","39.171778"
"G7011610020130","略阳","shaanxi","106.176301","33.368827"
"S0030640010050","青铜峡南","ningxia",,
"G0011230020040","麻山","heilongjiang","130.501222","45.201721"
"G1111230030020","兴隆","heilongjiang","126.949750","46.422279"
"G0001130010150","鸦鸿桥","hebei","117.851541","39.769650"
"G0093510060020","乐宜五通桥","sichuan",,
"G0093510060080","乐宜宗场","sichuan",,
"S0026500010020","S26酉阳","chongqing","108.602222","28.649722"
"G0093500010100","璧山北","chongqing","106.265356","29.685774"
"G0093500010020","潼南西","chongqing","105.751592","30.207714"
"G0085500010050","复兴","chongqing","106.573361","29.823361"
"S0063500010020","梅江","chongqing","109.038253","28.285643"
"G060N360210020","昌奉路安义","jiangxi",,
"G0006630070040","香日德东匝道","qinghai",,
"G0315630010010","申中","qinghai",,
"G0012150010020","高路乌兰浩特","neimenggu",,
"G0010150030010","博克图","neimenggu",,
"G0078440030040","沙溪","guangdong","116.600592","23.496105"
"G0003370010010","京台鲁冀","shandong",,
"G0003370040050","济南北","shandong",,
"G1511370010050","龙山","shandong",,
"G1511370020010","沂南","shandong",,
"G0035370030030","菏泽东","shandong",,
"G0002370120040","钢城","shandong",,
"G0022370010020","诸城西","shandong",,
"G1813370030020","灵山","shandong",,
"G0018370030020","牟平东","shandong",,
"G0018370030030","养马岛","shandong",,
"G0025370040050","长深鲁苏","shandong",,
"G003W370040060","德商鲁豫","shandong",,
"G2516370020020","惠民","shandong",,
"G0015210010310","三十里堡","liaoning","121.789669","39.276315"
"G0615630030080","久治匝道","qinghai",,
"G2211610010080","冯庄","shaanxi","109.569444","36.735278"
"G5013500010043","围龙","chongqing","106.130000","29.382300"
"G0093500020010","江津南","chongqing","106.301353","29.220491"
"G0093500020030","白沙","chongqing","106.148362","29.065248"
"G0093500020050","G93江津","chongqing","105.582700","28.561110"
"S0101500060050","五间","chongqing","105.882912","29.196949"
"G0050500010070","普乐","chongqing","108.204600","30.132500"
